registrant,client,q_income,cite_uuid,registration_only,terminated_same_q,lda_public_url
"INTEGRUS STRATEGIES, LLC",AXADVOCACY GOVERNMENT RELATIONS ON BEHALF OF PHANTOM NEURO,,268f9d32-7ff5-4cdd-844a-f11cd3793d29,False,False,https://lda.senate.gov/filings/public/filing/268f9d32-7ff5-4cdd-844a-f11cd3793d29/print/
BOHL GOVERNMENT AFFAIRS,Agragene,,d3d4e0d4-d7b2-4bb2-818b-eb1c021bf3de,False,False,https://lda.senate.gov/filings/public/filing/d3d4e0d4-d7b2-4bb2-818b-eb1c021bf3de/print/
"HEALTH AND MEDICINE COUNSEL, LLC",Alpha-1 Foundation,,f933967b-d8b0-4371-8b96-a60f096b54a8,True,False,https://lda.senate.gov/filings/public/filing/f933967b-d8b0-4371-8b96-a60f096b54a8/print/
"LOCKE LOBBYING CO., LLC",American Car Rental Association,,35993d61-6928-4428-88ff-b5b65262bc11,False,False,https://lda.senate.gov/filings/public/filing/35993d61-6928-4428-88ff-b5b65262bc11/print/
SUMMIT HEALTH CARE CONSULTING,American College of Osteopathic Family Physicians,,3d9fc363-8ba3-4a3c-8da6-0e2c1669886c,True,False,https://lda.senate.gov/filings/public/filing/3d9fc363-8ba3-4a3c-8da6-0e2c1669886c/print/
POTOMAC STRATEGIC CONSULTING LLC,"American Water Works Service Company, Inc.",,6df96bcf-fb97-4868-a23d-5f8e82e3b8a8,False,False,https://lda.senate.gov/filings/public/filing/6df96bcf-fb97-4868-a23d-5f8e82e3b8a8/print/
APPIAN CORPORATION,Appian Corporation,,ac8a2d6a-6eaa-4ec6-88fb-92cd18c2ff8c,False,False,https://lda.senate.gov/filings/public/filing/ac8a2d6a-6eaa-4ec6-88fb-92cd18c2ff8c/print/
"LEWIS-BURKE ASSOCIATES, LLC","Armada Systems, Inc.",,33c236bc-8a02-4d31-b7f8-b70a1f09b1ea,True,False,https://lda.senate.gov/filings/public/filing/33c236bc-8a02-4d31-b7f8-b70a1f09b1ea/print/
"BACKSTOP STRATEGIES, LLC",Armaments Research Company,,0f67ebb0-8fd5-4b0a-bfc2-ec3393fa5351,False,False,https://lda.senate.gov/filings/public/filing/0f67ebb0-8fd5-4b0a-bfc2-ec3393fa5351/print/
"LEAVITT PARTNERS, LLC",Association of Clinical Research Organizations,,94dd1ec9-1bb9-462c-bce6-8d602b3a8db7,True,False,https://lda.senate.gov/filings/public/filing/94dd1ec9-1bb9-462c-bce6-8d602b3a8db7/print/
"THE MCKEON GROUP, INC.","BAE, KIM & LEE, LLC",,b93b956c-8f88-4834-9395-e6fe77f6aa00,True,False,https://lda.senate.gov/filings/public/filing/b93b956c-8f88-4834-9395-e6fe77f6aa00/print/
PENN HILL GROUP,BEACON COLLEGE,,533ef35c-12f0-4ca3-b1a8-770cfb37116f,False,False,https://lda.senate.gov/filings/public/filing/533ef35c-12f0-4ca3-b1a8-770cfb37116f/print/
"BECKER & POLIAKOFF, P.A.",BELL DANCY INDUSTRIES,,561a643d-5021-40d1-a06c-75559514d3d2,False,False,https://lda.senate.gov/filings/public/filing/561a643d-5021-40d1-a06c-75559514d3d2/print/
LNE GROUP,BENEFIS HOSPITALS,,12a36d3b-bb44-4608-94cd-773646c44f5f,False,False,https://lda.senate.gov/filings/public/filing/12a36d3b-bb44-4608-94cd-773646c44f5f/print/
WILMER CUTLER PICKERING HALE AND DORR LLP,"BIOLAB, INC.",,8cbba92a-742c-41fe-92e1-7d4ffcfe3622,False,False,https://lda.senate.gov/filings/public/filing/8cbba92a-742c-41fe-92e1-7d4ffcfe3622/print/
"RELATION STRATEGY, LLC",BLACKFOOT CHALLENGE,,0a0918e2-1e89-4909-b45b-a715c0008e2f,False,False,https://lda.senate.gov/filings/public/filing/0a0918e2-1e89-4909-b45b-a715c0008e2f/print/
BLUEFORS INC. (FORMERLY KNOWN AS BLUEFORS),BLUEFORS INC. (FORMERLY KNOWN AS BLUEFORS),,20a591e6-0f1b-4fd4-8db6-d0d87e9120ee,True,False,https://lda.senate.gov/filings/public/filing/20a591e6-0f1b-4fd4-8db6-d0d87e9120ee/print/
POLSINELLI PC,"BPI LABS, LLC",,deb81061-32eb-4929-9ec3-7e3c3785d90e,False,True,https://lda.senate.gov/filings/public/filing/deb81061-32eb-4929-9ec3-7e3c3785d90e/print/
"OLSSON, FRANK, WEEDA, TERMAN & MATZ, PC",BRANDCO DISTRIBUTING LLC,,56d13c1a-2b04-43e3-a99a-b962e32caa22,False,False,https://lda.senate.gov/filings/public/filing/56d13c1a-2b04-43e3-a99a-b962e32caa22/print/
THE PETERSON GROUP LLC,BRIDGEGREEN UPCYCLE CORP,,127f39ac-13cf-420b-8158-122cb341175a,False,False,https://lda.senate.gov/filings/public/filing/127f39ac-13cf-420b-8158-122cb341175a/print/
NORTHERN COMPASS GROUP LLC,BROWNSTEIN HYATT FARBER SCHRECK LLP OBO FELIX GOLD ALASKA TREASURE CREEK INC USA,,8af2ac5d-148f-4601-8d22-80744d219957,False,False,https://lda.senate.gov/filings/public/filing/8af2ac5d-148f-4601-8d22-80744d219957/print/
BRAMER GROUP LLC,BURKE AEROSPACE,,c98aa5e2-7eb2-49e9-81b5-2ec4fc108f0a,True,False,https://lda.senate.gov/filings/public/filing/c98aa5e2-7eb2-49e9-81b5-2ec4fc108f0a/print/
"TORREY ADVISORY GROUP (FORMERLY MICHAEL TORREY ASSOCIATES, LLC)",CALIFORNIA ASSOCIATION OF WINEGRAPE GROWERS,,c9c2a56c-9170-40d1-9da6-df2d583a3b15,True,False,https://lda.senate.gov/filings/public/filing/c9c2a56c-9170-40d1-9da6-df2d583a3b15/print/
EHRLICH & ASSOCIATES,CALIFORNIA COMMUNICATIONS ASSOCIATION,,181857fd-9467-4fc2-97ae-ffc707a37bb2,False,False,https://lda.senate.gov/filings/public/filing/181857fd-9467-4fc2-97ae-ffc707a37bb2/print/
"MORAN GLOBAL STRATEGIES, INC.","CANADIAN MANGANESE COMPANY, INC.",,192ebb5d-8230-49bf-aff0-f1d708ba21a9,False,False,https://lda.senate.gov/filings/public/filing/192ebb5d-8230-49bf-aff0-f1d708ba21a9/print/
"XLA ADVISORS, LLC","CANFIELD CONSULTING, LLC ON BEHALF OF NOVOCOAST FEDERAL INC.",,465b8aca-864d-4283-a722-a0cec1f84b8a,False,False,https://lda.senate.gov/filings/public/filing/465b8aca-864d-4283-a722-a0cec1f84b8a/print/
FORBES-TATE,CANN INC.,,59ab8a17-987d-4cc2-85e2-49be47219cc5,False,False,https://lda.senate.gov/filings/public/filing/59ab8a17-987d-4cc2-85e2-49be47219cc5/print/
"CANPACK GROUP, INC. AND VARIOUS AFFILIATES","CANPACK GROUP, INC. AND VARIOUS AFFILIATES",,337abccb-4e6d-4d5e-9b8b-bbb22557f1dd,False,False,https://lda.senate.gov/filings/public/filing/337abccb-4e6d-4d5e-9b8b-bbb22557f1dd/print/
CARBON CAPTURE IMPACT,CARBON CAPTURE IMPACT,,604d1ac9-e18d-43e9-96ab-a1a079f83bea,False,False,https://lda.senate.gov/filings/public/filing/604d1ac9-e18d-43e9-96ab-a1a079f83bea/print/
AVISON STRATEGIES LLC,"CAREERESILIENT, LLC",,53ce41ca-322b-49d4-a614-a717364e5035,False,False,https://lda.senate.gov/filings/public/filing/53ce41ca-322b-49d4-a614-a717364e5035/print/
CAROLINA FINANCIAL GROUP,CAROLINA FINANCIAL GROUP,,ccbbc30d-a295-4409-8ed9-dbbd1d8b5aa8,True,False,https://lda.senate.gov/filings/public/filing/ccbbc30d-a295-4409-8ed9-dbbd1d8b5aa8/print/
CASTELION,CASTELION,,10d45ae4-03dc-4e8e-b1bb-31a305498676,False,False,https://lda.senate.gov/filings/public/filing/10d45ae4-03dc-4e8e-b1bb-31a305498676/print/
CATURUS,CATURUS,,38edb455-f713-4f3b-bf6c-e001e38a5603,False,False,https://lda.senate.gov/filings/public/filing/38edb455-f713-4f3b-bf6c-e001e38a5603/print/
"TORREY ADVISORY GROUP (FORMERLY MICHAEL TORREY ASSOCIATES, LLC)",CEA ALLIANCE,,13159045-fb2c-484e-85cb-0608d375c3f8,True,False,https://lda.senate.gov/filings/public/filing/13159045-fb2c-484e-85cb-0608d375c3f8/print/
"CENTER FOR COUNTERING DIGITAL HATE, INC.","CENTER FOR COUNTERING DIGITAL HATE, INC.",,b09b3e03-3e9e-4e57-b498-e5bd738e9769,False,False,https://lda.senate.gov/filings/public/filing/b09b3e03-3e9e-4e57-b498-e5bd738e9769/print/
LOT SIXTEEN LLC,CENTER FOR LIQUEFIED NATURAL GAS,,920c226b-ac64-44cc-9d2e-3b64900989ff,False,True,https://lda.senate.gov/filings/public/filing/920c226b-ac64-44cc-9d2e-3b64900989ff/print/
SAUNDERS GLOBAL DIPLOMACY,CEO WORKS,,f7566de1-c1f4-4513-ae78-fd4b428c4497,True,False,https://lda.senate.gov/filings/public/filing/f7566de1-c1f4-4513-ae78-fd4b428c4497/print/
CAPITOL HILL CONSULTING GROUP,"CHARLES RIVER LABORATORIES INTERNATIONAL, INC",,de604f6c-4dfd-416c-bb4c-ed9dbadfc953,True,False,https://lda.senate.gov/filings/public/filing/de604f6c-4dfd-416c-bb4c-ed9dbadfc953/print/
"THE CONAFAY GROUP, LLC",CHILD GENETIC SCREENING ALLIANCE,,d668b5b1-72c8-452e-9b35-8594ede74bc1,False,False,https://lda.senate.gov/filings/public/filing/d668b5b1-72c8-452e-9b35-8594ede74bc1/print/
ENGAGE ADVOCACY LLC,CHORUS AMERICA,,53411d9b-b088-44fa-a513-6ed120a3f86c,False,False,https://lda.senate.gov/filings/public/filing/53411d9b-b088-44fa-a513-6ed120a3f86c/print/
"NAVIGATORS GLOBAL LLC (FORMERLY DC NAVIGATORS, LLC)",CITGO PETROLEUM CORPORATION,,e19e7b04-ddbd-41dc-af20-a1a8dac9b96b,True,False,https://lda.senate.gov/filings/public/filing/e19e7b04-ddbd-41dc-af20-a1a8dac9b96b/print/
"LONE STAR CONSULTING, LLC","CITY OF CLEVELAND, TEXAS",,2549f2b6-7de2-48e6-a68b-d166250967ad,True,False,https://lda.senate.gov/filings/public/filing/2549f2b6-7de2-48e6-a68b-d166250967ad/print/
"LONE STAR CONSULTING, LLC","CITY OF CRANDALL, TEXAS",,0f00236a-0432-42db-acac-35aa2961f537,True,False,https://lda.senate.gov/filings/public/filing/0f00236a-0432-42db-acac-35aa2961f537/print/
"LAKE SHORE STRATEGIES, LLC",CITY OF FOREST ACRES,,e58769a1-fd43-4127-bf5a-93ce715e818b,True,False,https://lda.senate.gov/filings/public/filing/e58769a1-fd43-4127-bf5a-93ce715e818b/print/
"LONE STAR CONSULTING, LLC","CITY OF GLADEWATER, TEXAS",,494e0697-9542-4528-b2d8-705d0e0ef85e,True,False,https://lda.senate.gov/filings/public/filing/494e0697-9542-4528-b2d8-705d0e0ef85e/print/
"LONE STAR CONSULTING, LLC","CITY OF JUSTIN, TEXAS",,1cfe82a7-42b0-498a-9790-6740bf1992fd,True,False,https://lda.senate.gov/filings/public/filing/1cfe82a7-42b0-498a-9790-6740bf1992fd/print/
"LONE STAR CONSULTING, LLC","CITY OF RIO HONDO, TEXAS",,13769c65-65d7-4585-826f-6cb49c80dcd5,True,False,https://lda.senate.gov/filings/public/filing/13769c65-65d7-4585-826f-6cb49c80dcd5/print/
CITY OF SANTA CLARA,CITY OF SANTA CLARA,,49198bfd-8180-4477-8ccd-032b09517e8c,False,False,https://lda.senate.gov/filings/public/filing/49198bfd-8180-4477-8ccd-032b09517e8c/print/
"NEXXUS CONSULTING, LLC",CITY OF SOMERTON (AZ),,e280514e-81f5-4e8c-8a91-193a5c94d938,False,False,https://lda.senate.gov/filings/public/filing/e280514e-81f5-4e8c-8a91-193a5c94d938/print/
THE ROOSEVELT GROUP,CITY OF VALLEJO,,54dd019d-e5d4-49a7-b652-2d29f03b66ea,False,False,https://lda.senate.gov/filings/public/filing/54dd019d-e5d4-49a7-b652-2d29f03b66ea/print/
"CLARIOS, LLC","CLARIOS, LLC",,6aad996f-4f1d-4679-8fc4-60cbe09b4528,True,False,https://lda.senate.gov/filings/public/filing/6aad996f-4f1d-4679-8fc4-60cbe09b4528/print/
MONTICELLO ADVISORY GROUP,CLEARINGHOUSE CDFI,,43ade0af-759f-4cdc-b567-63b8da66f330,True,False,https://lda.senate.gov/filings/public/filing/43ade0af-759f-4cdc-b567-63b8da66f330/print/
ADAPTIVE GOVERNMENT RELATIONS,CLEVELAND CLINIC,,c5c79772-df9f-47ef-a27c-f6bb82515600,False,False,https://lda.senate.gov/filings/public/filing/c5c79772-df9f-47ef-a27c-f6bb82515600/print/
CAPITOL SOLUTIONS LLC (MD),COALITION OF FRANCHISEE ASSOCIATIONS,,d2ebaf2b-5c50-4075-9052-63c0bc5c00f7,True,False,https://lda.senate.gov/filings/public/filing/d2ebaf2b-5c50-4075-9052-63c0bc5c00f7/print/
"VENTURE GOVERNMENT STRATEGIES, LLC (FKA HOBART HALLAWAY & QUAYLE VENTURES, LLC)",CODE19 RACING,,feb33ded-9614-4717-a6a4-74971c220ae7,False,False,https://lda.senate.gov/filings/public/filing/feb33ded-9614-4717-a6a4-74971c220ae7/print/
"NORTH SOUTH GOVERNMENT STRATEGIES, FKA JDM PUBLIC STRATEGIES, LLC",COLLEGIUM PHARMACEUTICAL,,72192628-809b-42ce-8501-32b0e26fb2fd,True,False,https://lda.senate.gov/filings/public/filing/72192628-809b-42ce-8501-32b0e26fb2fd/print/
"LAKE SHORE STRATEGIES, LLC",COLLETON COUNTY,,284b678b-8862-4895-ae6c-205bd9ac3972,True,False,https://lda.senate.gov/filings/public/filing/284b678b-8862-4895-ae6c-205bd9ac3972/print/
"CONTINENTAL STRATEGY, LLC",COMMISSARIAT OF THE HOLY LAND,,cc222d92-ca49-4b5d-a130-032d1ee80c8d,False,False,https://lda.senate.gov/filings/public/filing/cc222d92-ca49-4b5d-a130-032d1ee80c8d/print/
ECHELON GOVERNMENT AFFAIRS,CONVERGENZE TECHNOLOGY COMPANY,,3cbc3d73-d87b-435f-818d-8535750773b1,False,False,https://lda.senate.gov/filings/public/filing/3cbc3d73-d87b-435f-818d-8535750773b1/print/
"DHI CONSULTING GROUP, LLC",COOKING4AUTISM,,bbbdbf83-0e49-47d5-9d63-53dde0ad90ac,False,False,https://lda.senate.gov/filings/public/filing/bbbdbf83-0e49-47d5-9d63-53dde0ad90ac/print/
"DININO ASSOCIATES, LLC","CORNERSTONE GOVERNMENT AFFAIRS OBO ID.ME, LLC",,3b80c80c-354d-4688-82f1-d09716238d53,False,False,https://lda.senate.gov/filings/public/filing/3b80c80c-354d-4688-82f1-d09716238d53/print/
MIKE WILLIAMS CAPITOL STRATEGIES LLC (F/K/A MW CAPITOL STRATEGIES LLC),CORRIGAN & USSERY LLC ON BEHALF OF STANDARDAERO,,d7d397d0-cd27-4ae6-8039-b7e5500b6039,True,False,https://lda.senate.gov/filings/public/filing/d7d397d0-cd27-4ae6-8039-b7e5500b6039/print/
MIKE WILLIAMS CAPITOL STRATEGIES LLC (F/K/A MW CAPITOL STRATEGIES LLC),"CORRIGAN & USSERY ON BEHALF OF COPT DEFENSE PROPERTIES, LP",,ffc1f52d-4c70-42b5-ac64-9433991e2b0b,True,False,https://lda.senate.gov/filings/public/filing/ffc1f52d-4c70-42b5-ac64-9433991e2b0b/print/
TURQUOISE POLICY GROUP,COTERRA,,228ec592-93f7-475c-afe2-c31b139de2df,True,False,https://lda.senate.gov/filings/public/filing/228ec592-93f7-475c-afe2-c31b139de2df/print/
BEST BEST & KRIEGER LLP,COUNTY OF SAN DIEGO,,20c3d0fc-c817-4b34-8964-ab3c32fa1828,False,False,https://lda.senate.gov/filings/public/filing/20c3d0fc-c817-4b34-8964-ab3c32fa1828/print/
MR. CHRISTOPHER WORRELL,CRITICAL ENERGY,,0a9876d5-36b3-415b-a908-8972ed3a4ff5,True,False,https://lda.senate.gov/filings/public/filing/0a9876d5-36b3-415b-a908-8972ed3a4ff5/print/
"CGCN GROUP, LLC",Clearway Energy Group,,e6d36e69-a8d0-44dc-bf07-20ef0caef2d3,True,False,https://lda.senate.gov/filings/public/filing/e6d36e69-a8d0-44dc-bf07-20ef0caef2d3/print/
NATHAN MORRISON,Control AI,,e67602ec-94b0-435f-8c10-42ac4b68b67e,False,False,https://lda.senate.gov/filings/public/filing/e67602ec-94b0-435f-8c10-42ac4b68b67e/print/
MIRSONIA GROUP,Crowley Maritime Corp.,,a1701430-a34c-4008-91d8-823c0da31604,False,False,https://lda.senate.gov/filings/public/filing/a1701430-a34c-4008-91d8-823c0da31604/print/
DARLING INGREDIENTS INC.,DARLING INGREDIENTS INC,,c4f15da5-244e-4978-bee4-334454234788,True,False,https://lda.senate.gov/filings/public/filing/c4f15da5-244e-4978-bee4-334454234788/print/
"CM STRATEGIC, LLC",DATA FOUNDATION,,12241402-2920-4458-8277-961297a1834d,True,False,https://lda.senate.gov/filings/public/filing/12241402-2920-4458-8277-961297a1834d/print/
DB USA CORPORATION,DB USA CORPORATION,,dddbb862-f1a8-4ff0-a96a-cee3780b67eb,False,False,https://lda.senate.gov/filings/public/filing/dddbb862-f1a8-4ff0-a96a-cee3780b67eb/print/
DEFINIUM THERAPEUTICS (FKA MIND MEDICINE (MINDMED) INC.),DEFINIUM THERAPEUTICS (FKA MIND MEDICINE (MINDMED) INC.),,27f8de52-5835-4249-b699-504c37a6f114,False,False,https://lda.senate.gov/filings/public/filing/27f8de52-5835-4249-b699-504c37a6f114/print/
"THEGROUP DC, LLC",DEKALB COUNTY GOVERNMENT,,91af2afc-7b7f-4f6e-86b2-15758163e508,True,False,https://lda.senate.gov/filings/public/filing/91af2afc-7b7f-4f6e-86b2-15758163e508/print/
"LEBLANC GOVERNMENT RELATIONS, LLC",DESIMONE CONSULTING GROUP ON BEHALF OF THE OCRACOKE ACCESS ALLIANCE,,74470016-ff58-4e0d-b04b-c1f8ad0a079c,True,False,https://lda.senate.gov/filings/public/filing/74470016-ff58-4e0d-b04b-c1f8ad0a079c/print/
"DHI CONSULTING GROUP, LLC",DIAMOND STREET PROPERTIES LLC,,290c8181-1334-4ad2-87b6-e2dfa4ec82c7,False,False,https://lda.senate.gov/filings/public/filing/290c8181-1334-4ad2-87b6-e2dfa4ec82c7/print/
DIGITALEUROPE,DIGITALEUROPE,,f937c7e1-5b8b-4ffd-89d8-41a003e25fd4,False,False,https://lda.senate.gov/filings/public/filing/f937c7e1-5b8b-4ffd-89d8-41a003e25fd4/print/
"OLSSON, FRANK, WEEDA, TERMAN & MATZ, PC","DPUH, INC.",,28fbf1fd-79b4-4891-83f1-38209c0e4393,False,False,https://lda.senate.gov/filings/public/filing/28fbf1fd-79b4-4891-83f1-38209c0e4393/print/
"MARSHALL & POPP, LLC","Daiichi Sankyo, Inc.",,94c406a9-7773-48c3-9110-6111cc79803c,False,False,https://lda.senate.gov/filings/public/filing/94c406a9-7773-48c3-9110-6111cc79803c/print/
DUANE MORRIS GOVERNMENT STRATEGIES,Delaware River Basin Commission,,f2b3c4c7-ef86-40ec-9ebc-47aae8b244f2,False,False,https://lda.senate.gov/filings/public/filing/f2b3c4c7-ef86-40ec-9ebc-47aae8b244f2/print/
"NORTH STAR STRATEGIES, LLC","E3 NV, LLC",,4acb1966-966a-4e0d-ad88-989d336b4ea5,False,False,https://lda.senate.gov/filings/public/filing/4acb1966-966a-4e0d-ad88-989d336b4ea5/print/
RIDGELINE ADVOCACY GROUP LLC,EATON CORPORATION,,e5ae7fcf-dee8-424a-90e4-78d9c36c8463,False,False,https://lda.senate.gov/filings/public/filing/e5ae7fcf-dee8-424a-90e4-78d9c36c8463/print/
"MCALLISTER & QUINN, LLC",ECHANDIA MARINE US,,f7699ab2-5c87-4912-b0fd-44c5bd2172fd,True,False,https://lda.senate.gov/filings/public/filing/f7699ab2-5c87-4912-b0fd-44c5bd2172fd/print/
THE WALTER GROUP,ENDOMETRIOSIS FOUNDATION OF AMERICA,,5f2631eb-00b2-479d-9be7-742f04e321f6,True,False,https://lda.senate.gov/filings/public/filing/5f2631eb-00b2-479d-9be7-742f04e321f6/print/
AMERICAN DEFENSE INTERNATIONAL,ENIGMA AEROSPACE,,55284a74-e69d-497d-90a2-0497f274c91f,False,False,https://lda.senate.gov/filings/public/filing/55284a74-e69d-497d-90a2-0497f274c91f/print/
"RUBIN HEALTH POLICY CONSULTING, LLC","ENNOBLE CARE, LLC",,6627d447-13d6-4465-b180-7c88048a37ad,False,False,https://lda.senate.gov/filings/public/filing/6627d447-13d6-4465-b180-7c88048a37ad/print/
ARMORY HILL ADVOCATES (FORMERLY KNOWN AS RAWLSON POLICY GROUP),EPIPHANY DERMATOLOGY,,60906693-c823-4d23-8737-c01543a91fac,True,False,https://lda.senate.gov/filings/public/filing/60906693-c823-4d23-8737-c01543a91fac/print/
MAVERICK HILL PARTNERS,"EQ TECHNOLOGIC, INC",,c99e904e-6611-4540-8cf5-e6d2ca98f419,True,False,https://lda.senate.gov/filings/public/filing/c99e904e-6611-4540-8cf5-e6d2ca98f419/print/
ERAMET MARIETTA INC.,ERAMET MARIETTA INC,,9122e709-a86e-4af9-97ca-08bed9c77885,False,False,https://lda.senate.gov/filings/public/filing/9122e709-a86e-4af9-97ca-08bed9c77885/print/
"SORINI, SAMET & ASSOCIATES, LLC","ETEROS TECHNOLOGY USA, INC.",,c18d462f-994e-4eb2-ac46-90ea3e3f2556,True,False,https://lda.senate.gov/filings/public/filing/c18d462f-994e-4eb2-ac46-90ea3e3f2556/print/
"MCALLISTER & QUINN, LLC",EUREKA COLLEGE,,aa033e7b-42c5-4241-bfb1-b761597ddfb3,True,False,https://lda.senate.gov/filings/public/filing/aa033e7b-42c5-4241-bfb1-b761597ddfb3/print/
"BALLARD PARTNERS, LLC",EVOLUTION ELECTRIC VEHICLES,,95936367-767c-4b6a-b6f0-52e417e6b607,False,False,https://lda.senate.gov/filings/public/filing/95936367-767c-4b6a-b6f0-52e417e6b607/print/
THE DIONNE COMPANY,EXODUS ROAD,,950b472f-b599-4c1f-83fa-4337fa7b0baf,False,False,https://lda.senate.gov/filings/public/filing/950b472f-b599-4c1f-83fa-4337fa7b0baf/print/
"K&L GATES, LLP","Engineered Tax Services, Inc.",,4271b087-e989-45e8-a0c6-126870789482,False,False,https://lda.senate.gov/filings/public/filing/4271b087-e989-45e8-a0c6-126870789482/print/
FAN DUEL INC.,FAN DUEL INC.,,988ae8b4-3f58-42c7-90c6-f93eee528e4f,False,False,https://lda.senate.gov/filings/public/filing/988ae8b4-3f58-42c7-90c6-f93eee528e4f/print/
"TWENTY-FIRST CENTURY GROUP, INC.",FARM CREDIT BANK OF TEXAS,,27629748-1d69-4a47-a5da-a027d58a1a05,True,False,https://lda.senate.gov/filings/public/filing/27629748-1d69-4a47-a5da-a027d58a1a05/print/
"K&L GATES, LLP",FEDERATION INTERNATIONALE DE FOOTBALL ASSOCIATION,,0471baed-295a-4395-a401-a7b1c0fa226c,False,False,https://lda.senate.gov/filings/public/filing/0471baed-295a-4395-a401-a7b1c0fa226c/print/
STINSON LLP,"FIGURE TECHNOLOGY SOLUTIONS, INC",,77329335-d153-44f9-bb4e-189d088ae667,True,False,https://lda.senate.gov/filings/public/filing/77329335-d153-44f9-bb4e-189d088ae667/print/
"BLUE RIDGE LAW & POLICY, P.C.","FINALIS, INC.",,c923ab30-b3fe-46de-a2c0-705c6660fffb,True,False,https://lda.senate.gov/filings/public/filing/c923ab30-b3fe-46de-a2c0-705c6660fffb/print/
KING & SPALDING LLP,FIRST KEY HOMES,,17db0be5-387e-4ce8-888d-f80291bf145f,True,False,https://lda.senate.gov/filings/public/filing/17db0be5-387e-4ce8-888d-f80291bf145f/print/
ARK STRATEGY,FIVECAST INC.,,c7c666de-81ef-4a2d-aba9-7a6e3ae9ff5b,False,False,https://lda.senate.gov/filings/public/filing/c7c666de-81ef-4a2d-aba9-7a6e3ae9ff5b/print/
"JONES WALKER, LLP",FLEETZERO,,e512a89d-7ede-4460-8140-a1de1d067f2e,False,False,https://lda.senate.gov/filings/public/filing/e512a89d-7ede-4460-8140-a1de1d067f2e/print/
"CORNERSTONE GOVERNMENT AFFAIRS, INC.","FLOCK HOMES, INC.",,ba758275-6ba9-4d1c-9e59-328e4e1a528f,False,False,https://lda.senate.gov/filings/public/filing/ba758275-6ba9-4d1c-9e59-328e4e1a528f/print/
"NEALE CREEK, LLC","FLOUR ENTERPRISES, INC",,d6aacefe-4721-4cad-a93f-405b6ba2de51,True,False,https://lda.senate.gov/filings/public/filing/d6aacefe-4721-4cad-a93f-405b6ba2de51/print/
"R&R PARTNERS, INC.",FORMULA ONE GROUP,,29e67f85-e020-4714-8d85-9cf4e447eb0f,True,False,https://lda.senate.gov/filings/public/filing/29e67f85-e020-4714-8d85-9cf4e447eb0f/print/
ZERO MILE STRATEGIES,FORTRESS INVESTMENT GROUP,,8addd8df-9344-4bfa-a245-4466e6ae8a0a,True,False,https://lda.senate.gov/filings/public/filing/8addd8df-9344-4bfa-a245-4466e6ae8a0a/print/
"FREESE & NICHOLS, INC.","FREESE & NICHOLS, INC.",,f39e18da-2f9c-4579-8da1-3fea92e34fe3,True,False,https://lda.senate.gov/filings/public/filing/f39e18da-2f9c-4579-8da1-3fea92e34fe3/print/
LNE GROUP,FROEDTERT BLUEMOUND REHABILITATION HOSPITAL,,cab1eaf9-e3e0-49bc-9d47-40c458bcef6b,False,False,https://lda.senate.gov/filings/public/filing/cab1eaf9-e3e0-49bc-9d47-40c458bcef6b/print/
"MCALLISTER & QUINN, LLC",FRONTLINE WILDFIRE DEFENSE SYSTEMS,,2470d8c9-a255-4b24-8dec-4e76f01449b4,True,False,https://lda.senate.gov/filings/public/filing/2470d8c9-a255-4b24-8dec-4e76f01449b4/print/
"POTOMAC INTERNATIONAL PARTNERS, INC.",FULMER INSTRUMENTS,,c0e74603-fe69-497e-8725-5a916c8f3a0b,True,False,https://lda.senate.gov/filings/public/filing/c0e74603-fe69-497e-8725-5a916c8f3a0b/print/
THE VOGEL GROUP,Friends of the Mississippi River,,afccdff0-e663-46dc-a2ed-70b3766c50b7,False,False,https://lda.senate.gov/filings/public/filing/afccdff0-e663-46dc-a2ed-70b3766c50b7/print/
"MCALLISTER & QUINN, LLC",GAME AEROSPACE,,cf8a3d86-af38-4bd7-b08b-abb972008009,True,False,https://lda.senate.gov/filings/public/filing/cf8a3d86-af38-4bd7-b08b-abb972008009/print/
"MCALLISTER & QUINN, LLC",GARDNER-WEBB UNIVERSITY,,aff5517b-543f-4ecf-9b31-2eb34b31f05e,True,False,https://lda.senate.gov/filings/public/filing/aff5517b-543f-4ecf-9b31-2eb34b31f05e/print/
MAYNARD NEXSEN PC,GEEKS AND NERDS CORPORATION,,c5449f52-f031-430f-89a6-fe3052e2780c,True,False,https://lda.senate.gov/filings/public/filing/c5449f52-f031-430f-89a6-fe3052e2780c/print/
VALCOUR LLC,GEMCORP CAPITAL,,d793570e-8ec6-4f3b-a160-e076722ba0d6,True,False,https://lda.senate.gov/filings/public/filing/d793570e-8ec6-4f3b-a160-e076722ba0d6/print/
THE VM GROUP,GENERAL BIOLOGICAL,,e4b1c5f0-8870-4c43-9baf-d35381f2bc2e,True,False,https://lda.senate.gov/filings/public/filing/e4b1c5f0-8870-4c43-9baf-d35381f2bc2e/print/
GODADDY INC.,"GODADDY, INC.",,b74fc347-20fc-490a-86c6-7e9ada984432,False,False,https://lda.senate.gov/filings/public/filing/b74fc347-20fc-490a-86c6-7e9ada984432/print/
ICE MILLER LLP,GOODWILL INDUSTRIES - SOUTHWESTERN PENNSYLVANIA,,d42811c6-8ce7-40bd-ac6e-0e84a08f8953,False,False,https://lda.senate.gov/filings/public/filing/d42811c6-8ce7-40bd-ac6e-0e84a08f8953/print/
