client,old_firm,new_firm,hire_dq,move,client_q_canonical_spend,term_uuid,term_lda_url,hire_uuid,hire_lda_url
"The GEO Group, Inc.",BRADLEY ARANT BOULT CUMMINGS LLP,CHECKMATE GOVERNMENT RELATIONS,-1,,455000,c4d3cecd-747d-4e3d-b462-5184611e6358,https://lda.senate.gov/filings/public/filing/c4d3cecd-747d-4e3d-b462-5184611e6358/print/,a40f2539-930f-469b-a4c4-2a1beec2b368,https://lda.senate.gov/filings/public/filing/a40f2539-930f-469b-a4c4-2a1beec2b368/print/
American Investment Council,OGR,"RESOLUTION PUBLIC AFFAIRS, LLC",0,,425000,45098bb0-9934-4b59-a485-6fa36a695ddb,https://lda.senate.gov/filings/public/filing/45098bb0-9934-4b59-a485-6fa36a695ddb/print/,c95ae3be-1364-4f9b-bd66-e1d521677c95,https://lda.senate.gov/filings/public/filing/c95ae3be-1364-4f9b-bd66-e1d521677c95/print/
Broadcom Inc.,METANOIC STRATEGIES,MONUMENT ADVOCACY,-1,,400000,294d9720-9413-480b-8015-8c1b49cdda14,https://lda.senate.gov/filings/public/filing/294d9720-9413-480b-8015-8c1b49cdda14/print/,97380884-a14c-4925-9d9b-f1bcdbd286fe,https://lda.senate.gov/filings/public/filing/97380884-a14c-4925-9d9b-f1bcdbd286fe/print/
CORTEVA AGRISCIENCE LLC (FKA E I DU PONT DE NEMOURS AND COMPANY),CROWELL & MORING LLP,"MILLER STRATEGIES, LLC",1,,400000,22ff66ba-b733-4c22-9acf-d0790b9bc4b0,https://lda.senate.gov/filings/public/filing/22ff66ba-b733-4c22-9acf-d0790b9bc4b0/print/,d31b9d04-3bc5-40a7-b842-aca8f1cb2e96,https://lda.senate.gov/filings/public/filing/d31b9d04-3bc5-40a7-b842-aca8f1cb2e96/print/
CSL Behring LLC,"HARBINGER STRATEGIES, LLC","MARSHALL & POPP, LLC",-1,,400000,a6edfa9c-6510-4b66-adb5-ae61c83f6e43,https://lda.senate.gov/filings/public/filing/a6edfa9c-6510-4b66-adb5-ae61c83f6e43/print/,5c1abbc2-8016-41f7-8fe2-3599654c3c35,https://lda.senate.gov/filings/public/filing/5c1abbc2-8016-41f7-8fe2-3599654c3c35/print/
International Franchise Association,ECONOMIC POLICY STRATEGIES,THE VOGEL GROUP,0,,400000,49588620-db7c-468c-9df1-174aae5fd933,https://lda.senate.gov/filings/public/filing/49588620-db7c-468c-9df1-174aae5fd933/print/,9f1d97fc-45ec-4fd9-80e5-97d861255a5f,https://lda.senate.gov/filings/public/filing/9f1d97fc-45ec-4fd9-80e5-97d861255a5f/print/
Paradigm Operations LP,"PHRONESISDC, LLC",FORBES-TATE,1,,400000,1e402ea3-6c59-4aed-b87b-0b0873aaaa3a,https://lda.senate.gov/filings/public/filing/1e402ea3-6c59-4aed-b87b-0b0873aaaa3a/print/,2aaddb90-3191-4c8c-af38-2ba07837dfdf,https://lda.senate.gov/filings/public/filing/2aaddb90-3191-4c8c-af38-2ba07837dfdf/print/
Paradigm Operations LP,TIGER HILL PARTNERS LLC,FORBES-TATE,1,,400000,5ffbc501-bd96-4a7d-b3a1-b5cee5456dab,https://lda.senate.gov/filings/public/filing/5ffbc501-bd96-4a7d-b3a1-b5cee5456dab/print/,2aaddb90-3191-4c8c-af38-2ba07837dfdf,https://lda.senate.gov/filings/public/filing/2aaddb90-3191-4c8c-af38-2ba07837dfdf/print/
SAS Institute Inc.,"CAPROCK STRATEGIES, LLC","CONTINENTAL STRATEGY, LLC",1,,400000,b2a4663b-fc02-4012-8ccb-d9ba598ededd,https://lda.senate.gov/filings/public/filing/b2a4663b-fc02-4012-8ccb-d9ba598ededd/print/,1e4182ee-db03-4a4c-845c-fa9abd1d22d3,https://lda.senate.gov/filings/public/filing/1e4182ee-db03-4a4c-845c-fa9abd1d22d3/print/
Starbucks Corporation,"HARBINGER STRATEGIES, LLC",SUMMIT PUBLIC AFFAIRS,-1,,400000,8881d133-e9bb-4854-a1d7-75d3269cf0a4,https://lda.senate.gov/filings/public/filing/8881d133-e9bb-4854-a1d7-75d3269cf0a4/print/,264d3f2b-dd53-4f52-92b4-1c36cea71ee4,https://lda.senate.gov/filings/public/filing/264d3f2b-dd53-4f52-92b4-1c36cea71ee4/print/
"Action Now Initiative, LLC",FIERCE GOVERNMENT RELATIONS,"LEWIS-BURKE ASSOCIATES, LLC",-1,,380000,aeed459e-5119-4e77-b13b-89e4fd45cd19,https://lda.senate.gov/filings/public/filing/aeed459e-5119-4e77-b13b-89e4fd45cd19/print/,dab5a836-406a-4634-b7fb-feeab85016ea,https://lda.senate.gov/filings/public/filing/dab5a836-406a-4634-b7fb-feeab85016ea/print/
"Action Now Initiative, LLC",FIERCE GOVERNMENT RELATIONS,TRACTION STRATEGIC,1,,380000,aeed459e-5119-4e77-b13b-89e4fd45cd19,https://lda.senate.gov/filings/public/filing/aeed459e-5119-4e77-b13b-89e4fd45cd19/print/,7b5fc32b-b44b-40cd-bea4-8f2de01c0943,https://lda.senate.gov/filings/public/filing/7b5fc32b-b44b-40cd-bea4-8f2de01c0943/print/
Corning Incorporated,BOUNDARY STONE PARTNERS,THE DUBERSTEIN GROUP INC.,0,,380000,a7678ff8-fefd-4c85-b2b2-3dd1769c456b,https://lda.senate.gov/filings/public/filing/a7678ff8-fefd-4c85-b2b2-3dd1769c456b/print/,3c3e5048-f558-4987-bcb2-cd12caf0403b,https://lda.senate.gov/filings/public/filing/3c3e5048-f558-4987-bcb2-cd12caf0403b/print/
AECOM,"SBL STRATEGIES, LLC","COVENANT GOVERNMENT AFFAIRS, LLC",1,,370000,ed12162b-bbb7-4cb2-8405-3f7c1dd1c472,https://lda.senate.gov/filings/public/filing/ed12162b-bbb7-4cb2-8405-3f7c1dd1c472/print/,4b7dc029-b7cd-420c-8956-27caef5e7c74,https://lda.senate.gov/filings/public/filing/4b7dc029-b7cd-420c-8956-27caef5e7c74/print/
AECOM,"SBL STRATEGIES, LLC","H.A. CUMBER & COMPANY, INC.",-1,,370000,ed12162b-bbb7-4cb2-8405-3f7c1dd1c472,https://lda.senate.gov/filings/public/filing/ed12162b-bbb7-4cb2-8405-3f7c1dd1c472/print/,879a7b29-19b7-4513-bd32-af2bd3c512cf,https://lda.senate.gov/filings/public/filing/879a7b29-19b7-4513-bd32-af2bd3c512cf/print/
3M Company,MR. GREGORY COHEN,AMERICAN DEFENSE INTERNATIONAL,1,,360000,2babeeec-bab4-492c-b051-6861b49068e2,https://lda.senate.gov/filings/public/filing/2babeeec-bab4-492c-b051-6861b49068e2/print/,cacadf61-b40e-4e6a-909f-cf1fc431cabf,https://lda.senate.gov/filings/public/filing/cacadf61-b40e-4e6a-909f-cf1fc431cabf/print/
3M Company,MR. GREGORY COHEN,BALLARD PARTNERS,0,,360000,2babeeec-bab4-492c-b051-6861b49068e2,https://lda.senate.gov/filings/public/filing/2babeeec-bab4-492c-b051-6861b49068e2/print/,40ad30d6-e8a3-4a64-b993-2f40bbad3d27,https://lda.senate.gov/filings/public/filing/40ad30d6-e8a3-4a64-b993-2f40bbad3d27/print/
3M Company,MR. GREGORY COHEN,HOLLAND & HART LLP,-1,,360000,2babeeec-bab4-492c-b051-6861b49068e2,https://lda.senate.gov/filings/public/filing/2babeeec-bab4-492c-b051-6861b49068e2/print/,9531405a-e98a-4206-b861-81b22429ffea,https://lda.senate.gov/filings/public/filing/9531405a-e98a-4206-b861-81b22429ffea/print/
Bayer U.S. LLC,RURAL AND AG POLICY CONSULTANTS,"MERCURY PUBLIC AFFAIRS, LLC",-1,,360000,ddccfa4e-5193-4422-bfe1-32b04c41cdbe,https://lda.senate.gov/filings/public/filing/ddccfa4e-5193-4422-bfe1-32b04c41cdbe/print/,6a1bae36-5a1f-491b-8a01-574d6deaf280,https://lda.senate.gov/filings/public/filing/6a1bae36-5a1f-491b-8a01-574d6deaf280/print/
Charter Brokerage LLC,"CROSSROADS STRATEGIES, LLC",THE DUBERSTEIN GROUP INC.,0,,360000,ad97723d-6ee1-4f01-9c7e-dfff0ae55aae,https://lda.senate.gov/filings/public/filing/ad97723d-6ee1-4f01-9c7e-dfff0ae55aae/print/,46caba37-6e96-4859-aacd-ddd3470542f8,https://lda.senate.gov/filings/public/filing/46caba37-6e96-4859-aacd-ddd3470542f8/print/
GlaxoSmithKline LLC,THORN RUN PARTNERS,"MARSHALL & POPP, LLC",1,,350000,cd1add13-bda7-4ea9-8d3e-4be42fe35c60,https://lda.senate.gov/filings/public/filing/cd1add13-bda7-4ea9-8d3e-4be42fe35c60/print/,8f70ab08-776f-445c-8b68-5ec9e3876d27,https://lda.senate.gov/filings/public/filing/8f70ab08-776f-445c-8b68-5ec9e3876d27/print/
Vannevar Labs,REVERE FEDERAL STRATEGIES,MICHAEL BEST STRATEGIES LLC,0,,350000,19dad99f-a98e-41be-ad7a-1f4e9320a4ca,https://lda.senate.gov/filings/public/filing/19dad99f-a98e-41be-ad7a-1f4e9320a4ca/print/,48ab68a0-54fe-46e2-bc62-40d306c014f7,https://lda.senate.gov/filings/public/filing/48ab68a0-54fe-46e2-bc62-40d306c014f7/print/
CLEARSPEED,HORIZONS GLOBAL SOLUTIONS LLC,CLEARSPEED INC.,-1,to-inhouse,330000,dece1086-cdb7-4c7a-8ecf-88aa8a1e6b9f,https://lda.senate.gov/filings/public/filing/dece1086-cdb7-4c7a-8ecf-88aa8a1e6b9f/print/,c90c19d7-73d5-4ac6-bd5b-a117f589cba5,https://lda.senate.gov/filings/public/filing/c90c19d7-73d5-4ac6-bd5b-a117f589cba5/print/
CLEARSPEED,HORIZONS GLOBAL SOLUTIONS LLC,THORN RUN PARTNERS,-1,,330000,dece1086-cdb7-4c7a-8ecf-88aa8a1e6b9f,https://lda.senate.gov/filings/public/filing/dece1086-cdb7-4c7a-8ecf-88aa8a1e6b9f/print/,84862c2e-e9d7-477c-9e47-ced4314153f0,https://lda.senate.gov/filings/public/filing/84862c2e-e9d7-477c-9e47-ced4314153f0/print/
National Grocers Association,PATEL PARTNERS LLC,"CENTER MARKET STRATEGIES, LLC",1,,324049,43a26e68-5c08-4d90-bdbb-d641ada968f7,https://lda.senate.gov/filings/public/filing/43a26e68-5c08-4d90-bdbb-d641ada968f7/print/,241bda20-42ce-4b6b-9a63-c155fb14a451,https://lda.senate.gov/filings/public/filing/241bda20-42ce-4b6b-9a63-c155fb14a451/print/
SEMI,BGR GOVERNMENT AFFAIRS,"DB3, LLC (FKA THE DASCHLE GROUP)",-1,,320000,17b6edcc-0e71-486b-856f-eaf40442cebf,https://lda.senate.gov/filings/public/filing/17b6edcc-0e71-486b-856f-eaf40442cebf/print/,921dc90a-1b2b-4400-9246-5a285132ee96,https://lda.senate.gov/filings/public/filing/921dc90a-1b2b-4400-9246-5a285132ee96/print/
SEMI,BGR GOVERNMENT AFFAIRS,VAN SCOYOC ASSOCIATES,0,,320000,17b6edcc-0e71-486b-856f-eaf40442cebf,https://lda.senate.gov/filings/public/filing/17b6edcc-0e71-486b-856f-eaf40442cebf/print/,7ed7cf9c-a1c9-490e-a0f4-c86adace03af,https://lda.senate.gov/filings/public/filing/7ed7cf9c-a1c9-490e-a0f4-c86adace03af/print/
Brown-Forman Corporation,WEST FRONT STRATEGIES LLC,S-3 GROUP,1,,317500,56c2c7ae-82c0-4ac1-b23d-e95698100508,https://lda.senate.gov/filings/public/filing/56c2c7ae-82c0-4ac1-b23d-e95698100508/print/,418bc7b9-3acc-4515-82db-72160512bd3d,https://lda.senate.gov/filings/public/filing/418bc7b9-3acc-4515-82db-72160512bd3d/print/
US Strategic Metals,"LSN PARTNERS, LLC",BALLARD PARTNERS,-1,,310000,8bfa2681-6cb6-45d0-bad4-58cd2832b17f,https://lda.senate.gov/filings/public/filing/8bfa2681-6cb6-45d0-bad4-58cd2832b17f/print/,23ff7700-21a2-4a4a-9f0e-80dae0942822,https://lda.senate.gov/filings/public/filing/23ff7700-21a2-4a4a-9f0e-80dae0942822/print/
"Plug Power, Inc.","SBL STRATEGIES, LLC","COVENANT GOVERNMENT AFFAIRS, LLC",1,,300000,fb9fadfd-a10b-4ed7-a100-1f2815de96e2,https://lda.senate.gov/filings/public/filing/fb9fadfd-a10b-4ed7-a100-1f2815de96e2/print/,3dfebca4-e9e0-4f6a-8fbd-91a9846c938a,https://lda.senate.gov/filings/public/filing/3dfebca4-e9e0-4f6a-8fbd-91a9846c938a/print/
FMC CORPORATION,HOLLAND & KNIGHT LLP,MICHAEL BEST STRATEGIES LLC,0,,290000,49810b31-d0de-4ea5-b998-b8404561df22,https://lda.senate.gov/filings/public/filing/49810b31-d0de-4ea5-b998-b8404561df22/print/,320a93ad-b68c-4904-87c9-3c7a36b167b0,https://lda.senate.gov/filings/public/filing/320a93ad-b68c-4904-87c9-3c7a36b167b0/print/
"Madrigal Pharmaceuticals, Inc.",THORN RUN PARTNERS,BALLARD PARTNERS,0,,280000,00dbc88d-0a07-4906-b92b-d2270918b70e,https://lda.senate.gov/filings/public/filing/00dbc88d-0a07-4906-b92b-d2270918b70e/print/,3bbb46ac-8de0-44aa-b1af-c6fa7087f84b,https://lda.senate.gov/filings/public/filing/3bbb46ac-8de0-44aa-b1af-c6fa7087f84b/print/
"Madrigal Pharmaceuticals, Inc.",THORN RUN PARTNERS,CAPITOL COUNSEL LLC,1,,280000,00dbc88d-0a07-4906-b92b-d2270918b70e,https://lda.senate.gov/filings/public/filing/00dbc88d-0a07-4906-b92b-d2270918b70e/print/,1e884d58-d6e6-40d9-8747-2b6201d96b9f,https://lda.senate.gov/filings/public/filing/1e884d58-d6e6-40d9-8747-2b6201d96b9f/print/
"Madrigal Pharmaceuticals, Inc.",THORN RUN PARTNERS,"CROSSROADS STRATEGIES, LLC",-1,,280000,00dbc88d-0a07-4906-b92b-d2270918b70e,https://lda.senate.gov/filings/public/filing/00dbc88d-0a07-4906-b92b-d2270918b70e/print/,22742fc8-2e18-4719-92a1-a8bcfb1ab4e2,https://lda.senate.gov/filings/public/filing/22742fc8-2e18-4719-92a1-a8bcfb1ab4e2/print/
"Madrigal Pharmaceuticals, Inc.",THORN RUN PARTNERS,"MADRIGAL PHARMACEUTICALS, INC.",-1,to-inhouse,280000,00dbc88d-0a07-4906-b92b-d2270918b70e,https://lda.senate.gov/filings/public/filing/00dbc88d-0a07-4906-b92b-d2270918b70e/print/,31996fda-7ad9-4bb2-9b42-ee652389f43d,https://lda.senate.gov/filings/public/filing/31996fda-7ad9-4bb2-9b42-ee652389f43d/print/
Oklo Inc.,"CGCN GROUP, LLC",ANCHOR & ARROW LLC,1,,280000,481d949c-e142-43ec-a68d-f16f6be4b9ab,https://lda.senate.gov/filings/public/filing/481d949c-e142-43ec-a68d-f16f6be4b9ab/print/,ab825742-4bdd-4bf3-a7ec-6014acaa6314,https://lda.senate.gov/filings/public/filing/ab825742-4bdd-4bf3-a7ec-6014acaa6314/print/
Oklo Inc.,"CGCN GROUP, LLC",KING & SPALDING LLP,-1,,280000,481d949c-e142-43ec-a68d-f16f6be4b9ab,https://lda.senate.gov/filings/public/filing/481d949c-e142-43ec-a68d-f16f6be4b9ab/print/,0d16ed8c-82ff-462e-a72d-bd2f6735637d,https://lda.senate.gov/filings/public/filing/0d16ed8c-82ff-462e-a72d-bd2f6735637d/print/
"First Solar, Inc.",BOUNDARY STONE PARTNERS,MISSION STRATEGIES LLC (ENERGY),0,,270000,35288e00-97b8-4fa7-b767-94c389fd0a52,https://lda.senate.gov/filings/public/filing/35288e00-97b8-4fa7-b767-94c389fd0a52/print/,6ba3b19a-721d-4592-b956-c553350ed55f,https://lda.senate.gov/filings/public/filing/6ba3b19a-721d-4592-b956-c553350ed55f/print/
JBS USA Food Company,"CORNERSTONE GOVERNMENT AFFAIRS, INC.","MILLER STRATEGIES, LLC",-1,,270000,2d1882c2-1e04-4edd-a0cb-99c5c27c2335,https://lda.senate.gov/filings/public/filing/2d1882c2-1e04-4edd-a0cb-99c5c27c2335/print/,3b13d840-a3e5-4706-9679-ea25683d07ef,https://lda.senate.gov/filings/public/filing/3b13d840-a3e5-4706-9679-ea25683d07ef/print/
Twenty-Nine Palms Band of Mission Indians,"MILLER STRATEGIES, LLC",CHECKMATE GOVERNMENT RELATIONS,-1,,270000,fa031f1f-6644-4a10-979f-9d3a2ff77b86,https://lda.senate.gov/filings/public/filing/fa031f1f-6644-4a10-979f-9d3a2ff77b86/print/,24876770-f7d5-44dc-9a8b-596450e7ec61,https://lda.senate.gov/filings/public/filing/24876770-f7d5-44dc-9a8b-596450e7ec61/print/
Orchard Therapeutics North America,"THEGROUP DC, LLC","JEFFREY J. KIMBELL & ASSOCIATES, INC.",1,,260000,6ab1e76c-7544-493c-b90d-b13765e5431d,https://lda.senate.gov/filings/public/filing/6ab1e76c-7544-493c-b90d-b13765e5431d/print/,423d01d3-3d5d-4761-b62a-971ddf5358d8,https://lda.senate.gov/filings/public/filing/423d01d3-3d5d-4761-b62a-971ddf5358d8/print/
Ciena Corporation,MONUMENT ADVOCACY,AKIN GUMP STRAUSS HAUER & FELD,0,,240000,5351cf62-570d-40c3-be73-b1148a202f1d,https://lda.senate.gov/filings/public/filing/5351cf62-570d-40c3-be73-b1148a202f1d/print/,80f0eda1-b274-4d3b-ab2a-cd946bf72bd2,https://lda.senate.gov/filings/public/filing/80f0eda1-b274-4d3b-ab2a-cd946bf72bd2/print/
"Medline Industries, LP","MILLER STRATEGIES, LLC",STEPTOE LLP,-1,,230000,bd2f7e20-da87-4fb8-bea7-b901d3c0e156,https://lda.senate.gov/filings/public/filing/bd2f7e20-da87-4fb8-bea7-b901d3c0e156/print/,11469546-3194-46b5-9139-8707f6533535,https://lda.senate.gov/filings/public/filing/11469546-3194-46b5-9139-8707f6533535/print/
Fervo Energy,BOUNDARY STONE PARTNERS,"CORNERSTONE GOVERNMENT AFFAIRS, INC.",1,,220000,3bd64844-63cf-432c-a708-803bb102cc7e,https://lda.senate.gov/filings/public/filing/3bd64844-63cf-432c-a708-803bb102cc7e/print/,5c923432-14b5-4f89-921d-4fac174f715a,https://lda.senate.gov/filings/public/filing/5c923432-14b5-4f89-921d-4fac174f715a/print/
Fervo Energy,BOUNDARY STONE PARTNERS,FERVO ENERGY COMPANY,0,to-inhouse,220000,3bd64844-63cf-432c-a708-803bb102cc7e,https://lda.senate.gov/filings/public/filing/3bd64844-63cf-432c-a708-803bb102cc7e/print/,478e92da-4e37-42f5-861c-7a0cb85e99c8,https://lda.senate.gov/filings/public/filing/478e92da-4e37-42f5-861c-7a0cb85e99c8/print/
Consortium Management Group,"DB3, LLC (FKA THE DASCHLE GROUP)",BALLARD PARTNERS,-1,,210000,40c1b1a0-cde0-4640-9906-6772eb278364,https://lda.senate.gov/filings/public/filing/40c1b1a0-cde0-4640-9906-6772eb278364/print/,9ddfb45f-d852-4c6a-97c3-da375dedf87e,https://lda.senate.gov/filings/public/filing/9ddfb45f-d852-4c6a-97c3-da375dedf87e/print/
"RISEPOINT, LLC",PENN HILL GROUP,MCGUIREWOODS CONSULTING (A SUBSIDIARY OF MCGUIREWOODS LLP),-1,,210000,f8ce9087-8fd8-4d4c-ae2c-cf26279da821,https://lda.senate.gov/filings/public/filing/f8ce9087-8fd8-4d4c-ae2c-cf26279da821/print/,3bac8b28-3e37-4689-8281-81175d40eaae,https://lda.senate.gov/filings/public/filing/3bac8b28-3e37-4689-8281-81175d40eaae/print/
"TerraPower, LLC","BECKER & POLIAKOFF, P.A.","VENTURE GOVERNMENT STRATEGIES, LLC (FKA HOBART HALLAWAY & QUAYLE VENTURES, LLC)",-1,,210000,6ec2a6db-1d2d-4120-8204-59655c693158,https://lda.senate.gov/filings/public/filing/6ec2a6db-1d2d-4120-8204-59655c693158/print/,680f11e0-462f-4cf1-9471-5ab810b077b8,https://lda.senate.gov/filings/public/filing/680f11e0-462f-4cf1-9471-5ab810b077b8/print/
"TerraPower, LLC",BOUNDARY STONE PARTNERS,"VENTURE GOVERNMENT STRATEGIES, LLC (FKA HOBART HALLAWAY & QUAYLE VENTURES, LLC)",-1,,210000,8e97ddab-1afb-497e-b7d3-0b491c07ecbf,https://lda.senate.gov/filings/public/filing/8e97ddab-1afb-497e-b7d3-0b491c07ecbf/print/,680f11e0-462f-4cf1-9471-5ab810b077b8,https://lda.senate.gov/filings/public/filing/680f11e0-462f-4cf1-9471-5ab810b077b8/print/
Arnall Golden Gregory (on behalf of the Local Housing Administrators Coalition),BREAKAWAY,"FENNEL CONSULTING, LLC",-1,,205000,fa6b5aed-9326-4ec3-b165-af091e97cc50,https://lda.senate.gov/filings/public/filing/fa6b5aed-9326-4ec3-b165-af091e97cc50/print/,39ae866e-1428-4a45-9f0e-ba0b2495c798,https://lda.senate.gov/filings/public/filing/39ae866e-1428-4a45-9f0e-ba0b2495c798/print/
"Kreindler & Kreindler LLP (for certain plaintiffs in ""9/11"" litigation)",EPPLIN STRATEGIC PLANNING,ONMESSAGE PUBLIC STRATEGIES,0,,200000,ce05e527-ae06-4f96-9c32-427b7de7f68a,https://lda.senate.gov/filings/public/filing/ce05e527-ae06-4f96-9c32-427b7de7f68a/print/,497c5b27-f102-4e49-9b83-9a708d05c9bc,https://lda.senate.gov/filings/public/filing/497c5b27-f102-4e49-9b83-9a708d05c9bc/print/
Autonomous Vehicle Industry Association,"NAVIGATORS GLOBAL LLC (FORMERLY DC NAVIGATORS, LLC)",AUTONOMOUS VEHICLE INDUSTRY ASSOCIATION,-1,to-inhouse,190000,f4673766-2630-4c0f-a1c2-bcc58fcc59c5,https://lda.senate.gov/filings/public/filing/f4673766-2630-4c0f-a1c2-bcc58fcc59c5/print/,1248515f-9c19-4cfd-b4f5-16188ba613ec,https://lda.senate.gov/filings/public/filing/1248515f-9c19-4cfd-b4f5-16188ba613ec/print/
Impulse Space,"THE ARTEMIS GROUP, LLC (OKLAHOMA)",CAPITOL 6 ADVISORS,1,,190000,b0be70db-8da5-465b-be51-9cfc0349c9ee,https://lda.senate.gov/filings/public/filing/b0be70db-8da5-465b-be51-9cfc0349c9ee/print/,27da8a26-3bd0-4e02-875e-02885bab98f5,https://lda.senate.gov/filings/public/filing/27da8a26-3bd0-4e02-875e-02885bab98f5/print/
Impulse Space,"THE ARTEMIS GROUP, LLC (OKLAHOMA)","IMPULSE SPACE, INC.",-1,to-inhouse,190000,b0be70db-8da5-465b-be51-9cfc0349c9ee,https://lda.senate.gov/filings/public/filing/b0be70db-8da5-465b-be51-9cfc0349c9ee/print/,94df8335-1267-468a-8848-4389defeb3f1,https://lda.senate.gov/filings/public/filing/94df8335-1267-468a-8848-4389defeb3f1/print/
Orano USA LLC,OWEN EVANS INGOLS,BALLARD PARTNERS,-1,,190000,a0df1aec-5c6f-40b1-952f-c4ecc16ea0e2,https://lda.senate.gov/filings/public/filing/a0df1aec-5c6f-40b1-952f-c4ecc16ea0e2/print/,6a8b565d-15b1-4c6c-ad5b-9795bc3052fe,https://lda.senate.gov/filings/public/filing/6a8b565d-15b1-4c6c-ad5b-9795bc3052fe/print/
United States Steel Corporation,HOGAN LOVELLS US LLP,AKIN GUMP STRAUSS HAUER & FELD,1,,180000,c75f6970-b20d-4654-878d-c23040ee20b7,https://lda.senate.gov/filings/public/filing/c75f6970-b20d-4654-878d-c23040ee20b7/print/,baa91ee2-8810-4d1c-a99c-21e1aa34314d,https://lda.senate.gov/filings/public/filing/baa91ee2-8810-4d1c-a99c-21e1aa34314d/print/
BITDEER,"CONTINENTAL STRATEGY, LLC",CHECKMATE GOVERNMENT RELATIONS,0,,175000,89d8c851-6821-4707-8d07-a624a6bc4856,https://lda.senate.gov/filings/public/filing/89d8c851-6821-4707-8d07-a624a6bc4856/print/,7e641dd5-a7bc-43ef-9467-9325fab302a2,https://lda.senate.gov/filings/public/filing/7e641dd5-a7bc-43ef-9467-9325fab302a2/print/
Los Angeles County Metropolitan Transportation Authority,DCM GROUP LLC,"MANATT, PHELPS, AND PHILLIPS",0,,166500,30751aed-e38c-4f3d-9150-2fa1a5013a8b,https://lda.senate.gov/filings/public/filing/30751aed-e38c-4f3d-9150-2fa1a5013a8b/print/,326755e8-6222-46ef-b138-9dc0a0ec4856,https://lda.senate.gov/filings/public/filing/326755e8-6222-46ef-b138-9dc0a0ec4856/print/
UGT Renewables/Sun Africa,"CONTINENTAL STRATEGY, LLC","TOWER STRATEGY, LLC",0,,163167,0f02a187-934f-4e4a-a0e5-3848369f3e3f,https://lda.senate.gov/filings/public/filing/0f02a187-934f-4e4a-a0e5-3848369f3e3f/print/,4f5436c2-14a6-45bf-aa0c-85c47dd28515,https://lda.senate.gov/filings/public/filing/4f5436c2-14a6-45bf-aa0c-85c47dd28515/print/
UGT Renewables/Sun Africa,"CONTINENTAL STRATEGY, LLC",VALCOUR LLC,-1,,163167,0f02a187-934f-4e4a-a0e5-3848369f3e3f,https://lda.senate.gov/filings/public/filing/0f02a187-934f-4e4a-a0e5-3848369f3e3f/print/,8b47beb6-5404-4226-b46c-1fba70eb74b2,https://lda.senate.gov/filings/public/filing/8b47beb6-5404-4226-b46c-1fba70eb74b2/print/
"ESO Solutions, Inc.",HOLLAND & KNIGHT LLP,"BROWNSTEIN HYATT FARBER SCHRECK, LLP",0,,160000,333c2e7c-6f7f-40d8-bf33-06b09458c9bd,https://lda.senate.gov/filings/public/filing/333c2e7c-6f7f-40d8-bf33-06b09458c9bd/print/,6f62678c-fcf3-4835-b8df-efbc707a3c61,https://lda.senate.gov/filings/public/filing/6f62678c-fcf3-4835-b8df-efbc707a3c61/print/
"ESO Solutions, Inc.",HOLLAND & KNIGHT LLP,HEALTHSPERIEN,0,,160000,333c2e7c-6f7f-40d8-bf33-06b09458c9bd,https://lda.senate.gov/filings/public/filing/333c2e7c-6f7f-40d8-bf33-06b09458c9bd/print/,9e1d1ec7-d607-418e-8533-95de1f6b1ac7,https://lda.senate.gov/filings/public/filing/9e1d1ec7-d607-418e-8533-95de1f6b1ac7/print/
McKesson Corporation,HORIZON GOVERNMENT AFFAIRS,MONUMENT ADVOCACY,1,,160000,166279af-cc17-47ee-a3a1-a2875f75978a,https://lda.senate.gov/filings/public/filing/166279af-cc17-47ee-a3a1-a2875f75978a/print/,0351e743-f9d4-4f98-a74c-4c101812b4d8,https://lda.senate.gov/filings/public/filing/0351e743-f9d4-4f98-a74c-4c101812b4d8/print/
California Forever LP,J.A. GREEN AND COMPANY (FORMERLY LLC),ORSO GROUP,1,,150000,97204ac8-4979-4ca4-b6bd-3d80a5badd0f,https://lda.senate.gov/filings/public/filing/97204ac8-4979-4ca4-b6bd-3d80a5badd0f/print/,7c279f73-1e35-4c7f-bbd0-5902a0c1c296,https://lda.senate.gov/filings/public/filing/7c279f73-1e35-4c7f-bbd0-5902a0c1c296/print/
California Forever LP,"MILLER STRATEGIES, LLC",ORSO GROUP,1,,150000,59cc62f2-1700-4f03-a89a-82147a7e3dc5,https://lda.senate.gov/filings/public/filing/59cc62f2-1700-4f03-a89a-82147a7e3dc5/print/,7c279f73-1e35-4c7f-bbd0-5902a0c1c296,https://lda.senate.gov/filings/public/filing/7c279f73-1e35-4c7f-bbd0-5902a0c1c296/print/
EATON CORPORATION,"JIM MASSIE & PARTNERS, LLC",RIDGELINE ADVOCACY GROUP LLC,1,,150000,f7834701-265c-42a0-9df4-fc2af4b061f6,https://lda.senate.gov/filings/public/filing/f7834701-265c-42a0-9df4-fc2af4b061f6/print/,7fa24263-e6bc-4e44-a255-533a8ace0b88,https://lda.senate.gov/filings/public/filing/7fa24263-e6bc-4e44-a255-533a8ace0b88/print/
