client,registrant,filing_uuid,filing_type,reported_income,lda_public_url
"Anthropic, PBC","KOUNTOUPES DENHAM CARR & REID, LLC",3dba673f-65d4-48b5-abdd-b2ab11c0fd82,RR,,https://lda.senate.gov/filings/public/filing/3dba673f-65d4-48b5-abdd-b2ab11c0fd82/print/
"Anthropic, PBC",THORN RUN PARTNERS,3f1c1812-8d7a-43f2-9b22-c2454de9336f,Q4,20000,https://lda.senate.gov/filings/public/filing/3f1c1812-8d7a-43f2-9b22-c2454de9336f/print/
"Anthropic, PBC",THORN RUN PARTNERS,3f1c1812-8d7a-43f2-9b22-c2454de9336f,Q4,20000,https://lda.senate.gov/filings/public/filing/3f1c1812-8d7a-43f2-9b22-c2454de9336f/print/
"Anthropic, PBC",THORN RUN PARTNERS,e73580a1-7792-4235-9d16-4a7c067ae887,RR,,https://lda.senate.gov/filings/public/filing/e73580a1-7792-4235-9d16-4a7c067ae887/print/
"Anthropic, PBC",THORN RUN PARTNERS,e73580a1-7792-4235-9d16-4a7c067ae887,RR,,https://lda.senate.gov/filings/public/filing/e73580a1-7792-4235-9d16-4a7c067ae887/print/
ArcelorMittal Mining UK Ltd.,"QUINN EMANUEL URQUHART & SULLIVAN, LLP",4fad0759-1987-4ca1-aa3a-b7407e3485d0,Q4Y,,https://lda.senate.gov/filings/public/filing/4fad0759-1987-4ca1-aa3a-b7407e3485d0/print/
ArcelorMittal Mining UK Ltd.,"QUINN EMANUEL URQUHART & SULLIVAN, LLP",4fad0759-1987-4ca1-aa3a-b7407e3485d0,Q4Y,,https://lda.senate.gov/filings/public/filing/4fad0759-1987-4ca1-aa3a-b7407e3485d0/print/
ArcelorMittal Mining UK Ltd.,"QUINN EMANUEL URQUHART & SULLIVAN, LLP",611e7e33-829a-4fec-9baf-9ba49ea27f35,RR,,https://lda.senate.gov/filings/public/filing/611e7e33-829a-4fec-9baf-9ba49ea27f35/print/
ArcelorMittal Mining UK Ltd.,"QUINN EMANUEL URQUHART & SULLIVAN, LLP",611e7e33-829a-4fec-9baf-9ba49ea27f35,RR,,https://lda.senate.gov/filings/public/filing/611e7e33-829a-4fec-9baf-9ba49ea27f35/print/
"Armada Systems, Inc.","VENTURE GOVERNMENT STRATEGIES, LLC (FKA HOBART HALLAWAY & QUAYLE VENTURES, LLC)",f16ce185-6110-44aa-b256-bd8805b711a0,Q4,80000,https://lda.senate.gov/filings/public/filing/f16ce185-6110-44aa-b256-bd8805b711a0/print/
"Armada Systems, Inc.","VENTURE GOVERNMENT STRATEGIES, LLC (FKA HOBART HALLAWAY & QUAYLE VENTURES, LLC)",f16ce185-6110-44aa-b256-bd8805b711a0,Q4,80000,https://lda.senate.gov/filings/public/filing/f16ce185-6110-44aa-b256-bd8805b711a0/print/
"Armada Systems, Inc.","VENTURE GOVERNMENT STRATEGIES, LLC (FKA HOBART HALLAWAY & QUAYLE VENTURES, LLC)",f16ce185-6110-44aa-b256-bd8805b711a0,Q4,80000,https://lda.senate.gov/filings/public/filing/f16ce185-6110-44aa-b256-bd8805b711a0/print/
"Armada Systems, Inc.","VENTURE GOVERNMENT STRATEGIES, LLC (FKA HOBART HALLAWAY & QUAYLE VENTURES, LLC)",0237c9af-b228-4c7a-9551-2f73959da3d1,RR,,https://lda.senate.gov/filings/public/filing/0237c9af-b228-4c7a-9551-2f73959da3d1/print/
"Armada Systems, Inc.","VENTURE GOVERNMENT STRATEGIES, LLC (FKA HOBART HALLAWAY & QUAYLE VENTURES, LLC)",0237c9af-b228-4c7a-9551-2f73959da3d1,RR,,https://lda.senate.gov/filings/public/filing/0237c9af-b228-4c7a-9551-2f73959da3d1/print/
"Armada Systems, Inc.","VENTURE GOVERNMENT STRATEGIES, LLC (FKA HOBART HALLAWAY & QUAYLE VENTURES, LLC)",0237c9af-b228-4c7a-9551-2f73959da3d1,RR,,https://lda.senate.gov/filings/public/filing/0237c9af-b228-4c7a-9551-2f73959da3d1/print/
Ascensus,"TSG ADVOCATES DC, LLC",9b9498ea-cf3e-466c-af98-3d1abfddf043,Q4,30000,https://lda.senate.gov/filings/public/filing/9b9498ea-cf3e-466c-af98-3d1abfddf043/print/
Ascensus,"TSG ADVOCATES DC, LLC",9b9498ea-cf3e-466c-af98-3d1abfddf043,Q4,30000,https://lda.senate.gov/filings/public/filing/9b9498ea-cf3e-466c-af98-3d1abfddf043/print/
Ascensus,"TSG ADVOCATES DC, LLC",8bceed15-277c-4c1d-a2a6-81e1353c8c18,RR,,https://lda.senate.gov/filings/public/filing/8bceed15-277c-4c1d-a2a6-81e1353c8c18/print/
Ascensus,"TSG ADVOCATES DC, LLC",8bceed15-277c-4c1d-a2a6-81e1353c8c18,RR,,https://lda.senate.gov/filings/public/filing/8bceed15-277c-4c1d-a2a6-81e1353c8c18/print/
Association for Accessible Medicines,"RUBIN, TURNBULL & ASSOCIATES",3ed80e74-a711-428a-93ad-35ca7cc7c0e6,Q4,50000,https://lda.senate.gov/filings/public/filing/3ed80e74-a711-428a-93ad-35ca7cc7c0e6/print/
Association for Accessible Medicines,"RUBIN, TURNBULL & ASSOCIATES",3ed80e74-a711-428a-93ad-35ca7cc7c0e6,Q4,50000,https://lda.senate.gov/filings/public/filing/3ed80e74-a711-428a-93ad-35ca7cc7c0e6/print/
Association for Accessible Medicines,"RUBIN, TURNBULL & ASSOCIATES",3ed80e74-a711-428a-93ad-35ca7cc7c0e6,Q4,50000,https://lda.senate.gov/filings/public/filing/3ed80e74-a711-428a-93ad-35ca7cc7c0e6/print/
Association for Accessible Medicines,"RUBIN, TURNBULL & ASSOCIATES",3ed80e74-a711-428a-93ad-35ca7cc7c0e6,Q4,50000,https://lda.senate.gov/filings/public/filing/3ed80e74-a711-428a-93ad-35ca7cc7c0e6/print/
Association for Accessible Medicines,"RUBIN, TURNBULL & ASSOCIATES",3ed80e74-a711-428a-93ad-35ca7cc7c0e6,Q4,50000,https://lda.senate.gov/filings/public/filing/3ed80e74-a711-428a-93ad-35ca7cc7c0e6/print/
Association for Accessible Medicines,"RUBIN, TURNBULL & ASSOCIATES",3ed80e74-a711-428a-93ad-35ca7cc7c0e6,Q4,50000,https://lda.senate.gov/filings/public/filing/3ed80e74-a711-428a-93ad-35ca7cc7c0e6/print/
Association for Accessible Medicines,"RUBIN, TURNBULL & ASSOCIATES",3ed80e74-a711-428a-93ad-35ca7cc7c0e6,Q4,50000,https://lda.senate.gov/filings/public/filing/3ed80e74-a711-428a-93ad-35ca7cc7c0e6/print/
Association for Accessible Medicines,"RUBIN, TURNBULL & ASSOCIATES",2c56721e-9dc5-443d-bc2b-ce77c5f63166,RR,,https://lda.senate.gov/filings/public/filing/2c56721e-9dc5-443d-bc2b-ce77c5f63166/print/
Association for Accessible Medicines,"RUBIN, TURNBULL & ASSOCIATES",2c56721e-9dc5-443d-bc2b-ce77c5f63166,RR,,https://lda.senate.gov/filings/public/filing/2c56721e-9dc5-443d-bc2b-ce77c5f63166/print/
Association for Accessible Medicines,"RUBIN, TURNBULL & ASSOCIATES",2c56721e-9dc5-443d-bc2b-ce77c5f63166,RR,,https://lda.senate.gov/filings/public/filing/2c56721e-9dc5-443d-bc2b-ce77c5f63166/print/
Association for Accessible Medicines,"RUBIN, TURNBULL & ASSOCIATES",2c56721e-9dc5-443d-bc2b-ce77c5f63166,RR,,https://lda.senate.gov/filings/public/filing/2c56721e-9dc5-443d-bc2b-ce77c5f63166/print/
Association for Accessible Medicines,"RUBIN, TURNBULL & ASSOCIATES",2c56721e-9dc5-443d-bc2b-ce77c5f63166,RR,,https://lda.senate.gov/filings/public/filing/2c56721e-9dc5-443d-bc2b-ce77c5f63166/print/
Association for Accessible Medicines,"RUBIN, TURNBULL & ASSOCIATES",2c56721e-9dc5-443d-bc2b-ce77c5f63166,RR,,https://lda.senate.gov/filings/public/filing/2c56721e-9dc5-443d-bc2b-ce77c5f63166/print/
Association for Accessible Medicines,"RUBIN, TURNBULL & ASSOCIATES",2c56721e-9dc5-443d-bc2b-ce77c5f63166,RR,,https://lda.senate.gov/filings/public/filing/2c56721e-9dc5-443d-bc2b-ce77c5f63166/print/
Association of Equipment Manufacturers,MICHAEL BEST STRATEGIES LLC,4a37759a-f325-460c-bb4f-aa06e61e57f4,Q4,40000,https://lda.senate.gov/filings/public/filing/4a37759a-f325-460c-bb4f-aa06e61e57f4/print/
Association of Equipment Manufacturers,MICHAEL BEST STRATEGIES LLC,4a37759a-f325-460c-bb4f-aa06e61e57f4,Q4,40000,https://lda.senate.gov/filings/public/filing/4a37759a-f325-460c-bb4f-aa06e61e57f4/print/
Association of Equipment Manufacturers,MICHAEL BEST STRATEGIES LLC,4a37759a-f325-460c-bb4f-aa06e61e57f4,Q4,40000,https://lda.senate.gov/filings/public/filing/4a37759a-f325-460c-bb4f-aa06e61e57f4/print/
Association of Equipment Manufacturers,MICHAEL BEST STRATEGIES LLC,4a37759a-f325-460c-bb4f-aa06e61e57f4,Q4,40000,https://lda.senate.gov/filings/public/filing/4a37759a-f325-460c-bb4f-aa06e61e57f4/print/
Association of Equipment Manufacturers,MICHAEL BEST STRATEGIES LLC,4a37759a-f325-460c-bb4f-aa06e61e57f4,Q4,40000,https://lda.senate.gov/filings/public/filing/4a37759a-f325-460c-bb4f-aa06e61e57f4/print/
Association of Equipment Manufacturers,MICHAEL BEST STRATEGIES LLC,4a37759a-f325-460c-bb4f-aa06e61e57f4,Q4,40000,https://lda.senate.gov/filings/public/filing/4a37759a-f325-460c-bb4f-aa06e61e57f4/print/
Association of Equipment Manufacturers,MICHAEL BEST STRATEGIES LLC,4a37759a-f325-460c-bb4f-aa06e61e57f4,Q4,40000,https://lda.senate.gov/filings/public/filing/4a37759a-f325-460c-bb4f-aa06e61e57f4/print/
Association of Equipment Manufacturers,MICHAEL BEST STRATEGIES LLC,6864dd79-c59b-41a4-a559-b52ce8d97674,RR,,https://lda.senate.gov/filings/public/filing/6864dd79-c59b-41a4-a559-b52ce8d97674/print/
Association of Equipment Manufacturers,MICHAEL BEST STRATEGIES LLC,6864dd79-c59b-41a4-a559-b52ce8d97674,RR,,https://lda.senate.gov/filings/public/filing/6864dd79-c59b-41a4-a559-b52ce8d97674/print/
Association of Equipment Manufacturers,MICHAEL BEST STRATEGIES LLC,6864dd79-c59b-41a4-a559-b52ce8d97674,RR,,https://lda.senate.gov/filings/public/filing/6864dd79-c59b-41a4-a559-b52ce8d97674/print/
Association of Equipment Manufacturers,MICHAEL BEST STRATEGIES LLC,6864dd79-c59b-41a4-a559-b52ce8d97674,RR,,https://lda.senate.gov/filings/public/filing/6864dd79-c59b-41a4-a559-b52ce8d97674/print/
Association of Equipment Manufacturers,MICHAEL BEST STRATEGIES LLC,6864dd79-c59b-41a4-a559-b52ce8d97674,RR,,https://lda.senate.gov/filings/public/filing/6864dd79-c59b-41a4-a559-b52ce8d97674/print/
Association of Equipment Manufacturers,MICHAEL BEST STRATEGIES LLC,6864dd79-c59b-41a4-a559-b52ce8d97674,RR,,https://lda.senate.gov/filings/public/filing/6864dd79-c59b-41a4-a559-b52ce8d97674/print/
Association of Equipment Manufacturers,MICHAEL BEST STRATEGIES LLC,6864dd79-c59b-41a4-a559-b52ce8d97674,RR,,https://lda.senate.gov/filings/public/filing/6864dd79-c59b-41a4-a559-b52ce8d97674/print/
Astro Mechanica,ASTRO MECHANICA,bcb14403-e02f-4125-908b-94987c85bc27,Q4,,https://lda.senate.gov/filings/public/filing/bcb14403-e02f-4125-908b-94987c85bc27/print/
Astro Mechanica,ASTRO MECHANICA,bcb14403-e02f-4125-908b-94987c85bc27,Q4,,https://lda.senate.gov/filings/public/filing/bcb14403-e02f-4125-908b-94987c85bc27/print/
Astro Mechanica,ASTRO MECHANICA,65b6ae6d-67ac-4efc-bff5-989a6e943ee8,RR,,https://lda.senate.gov/filings/public/filing/65b6ae6d-67ac-4efc-bff5-989a6e943ee8/print/
Astro Mechanica,ASTRO MECHANICA,65b6ae6d-67ac-4efc-bff5-989a6e943ee8,RR,,https://lda.senate.gov/filings/public/filing/65b6ae6d-67ac-4efc-bff5-989a6e943ee8/print/
BARRETT & FARAHANY,I STREET ADVOCATES,ace9f119-4ebe-452a-8d7b-5315def3b5fe,Q4,20000,https://lda.senate.gov/filings/public/filing/ace9f119-4ebe-452a-8d7b-5315def3b5fe/print/
BARRETT & FARAHANY,I STREET ADVOCATES,556479a2-1f3b-471d-9569-a434e1268ae5,RR,,https://lda.senate.gov/filings/public/filing/556479a2-1f3b-471d-9569-a434e1268ae5/print/
BASE OPERATIONS,ANCHOR & ARROW STRATEGIES,5aa35779-65a4-465a-a5a2-c022c2c186e8,4TY,20000,https://lda.senate.gov/filings/public/filing/5aa35779-65a4-465a-a5a2-c022c2c186e8/print/
BASE OPERATIONS,ANCHOR & ARROW STRATEGIES,5aa35779-65a4-465a-a5a2-c022c2c186e8,4TY,20000,https://lda.senate.gov/filings/public/filing/5aa35779-65a4-465a-a5a2-c022c2c186e8/print/
BASE OPERATIONS,ANCHOR & ARROW STRATEGIES,87fb9c83-f894-400c-9b5b-008aad9877f4,RR,,https://lda.senate.gov/filings/public/filing/87fb9c83-f894-400c-9b5b-008aad9877f4/print/
BASE OPERATIONS,ANCHOR & ARROW STRATEGIES,87fb9c83-f894-400c-9b5b-008aad9877f4,RR,,https://lda.senate.gov/filings/public/filing/87fb9c83-f894-400c-9b5b-008aad9877f4/print/
"BAUER COMPRESSORS, INC.",ARENTFOX SCHIFF LLP,fadb0740-561d-415c-b4e3-63a739ac46fc,Q4,40000,https://lda.senate.gov/filings/public/filing/fadb0740-561d-415c-b4e3-63a739ac46fc/print/
"BAUER COMPRESSORS, INC.",ARENTFOX SCHIFF LLP,6f7d0b0d-168d-4799-998a-3179c04395c7,RR,,https://lda.senate.gov/filings/public/filing/6f7d0b0d-168d-4799-998a-3179c04395c7/print/
BAZZE,"CASSIDY & ASSOCIATES, INC.",92efa3bf-bfa8-4c3b-b7c2-13f97286d41c,Q4,50000,https://lda.senate.gov/filings/public/filing/92efa3bf-bfa8-4c3b-b7c2-13f97286d41c/print/
BAZZE,"CASSIDY & ASSOCIATES, INC.",af2431db-830a-4f19-b0e1-8f6968b2662e,RR,,https://lda.senate.gov/filings/public/filing/af2431db-830a-4f19-b0e1-8f6968b2662e/print/
BEAUFORT REGIONAL CHAMBER OF COMMERCE,"CORNERSTONE GOVERNMENT AFFAIRS, INC.",5f7a19f4-6584-4075-8dcd-3557bff5eb5f,Q4,20000,https://lda.senate.gov/filings/public/filing/5f7a19f4-6584-4075-8dcd-3557bff5eb5f/print/
BEAUFORT REGIONAL CHAMBER OF COMMERCE,"CORNERSTONE GOVERNMENT AFFAIRS, INC.",b09bb545-18ec-47bc-8b3c-27c77c31e212,RR,,https://lda.senate.gov/filings/public/filing/b09bb545-18ec-47bc-8b3c-27c77c31e212/print/
"BELCHER PHARMACEUTICALS, LLC","TSG ADVOCATES DC, LLC",159f3383-b669-48b7-93a5-32c0d6be3c85,Q4,60000,https://lda.senate.gov/filings/public/filing/159f3383-b669-48b7-93a5-32c0d6be3c85/print/
"BELCHER PHARMACEUTICALS, LLC","TSG ADVOCATES DC, LLC",1168e87f-e6ca-4130-a52c-1f96298ccd50,RR,,https://lda.senate.gov/filings/public/filing/1168e87f-e6ca-4130-a52c-1f96298ccd50/print/
BEMIS MANUFACTURING,FOLEY & LARDNER LLP,9b3636eb-efa9-4c4d-b5ad-c872cc5ff554,Q4,20000,https://lda.senate.gov/filings/public/filing/9b3636eb-efa9-4c4d-b5ad-c872cc5ff554/print/
BEMIS MANUFACTURING,FOLEY & LARDNER LLP,cda688ca-6c97-49b8-ac1f-f66e46b262c6,RR,,https://lda.senate.gov/filings/public/filing/cda688ca-6c97-49b8-ac1f-f66e46b262c6/print/
BENCHMARK SPACE SYSTEMS,VAN SCOYOC ASSOCIATES,a3150e7f-c76e-455b-8c14-bea4a2eb4898,Q4Y,10000,https://lda.senate.gov/filings/public/filing/a3150e7f-c76e-455b-8c14-bea4a2eb4898/print/
BENCHMARK SPACE SYSTEMS,VAN SCOYOC ASSOCIATES,0a8307b4-a69b-4684-9ab0-e111f65f2412,RR,,https://lda.senate.gov/filings/public/filing/0a8307b4-a69b-4684-9ab0-e111f65f2412/print/
BENTELER TRADING INTERNATIONAL AG,HOLLAND & KNIGHT LLP,9d6b9c94-62fc-478e-82b9-4b80949f10b8,4A,50000,https://lda.senate.gov/filings/public/filing/9d6b9c94-62fc-478e-82b9-4b80949f10b8/print/
BENTELER TRADING INTERNATIONAL AG,HOLLAND & KNIGHT LLP,3c69cd9c-3af1-4dca-b17d-d45baf8a9028,Q4,50000,https://lda.senate.gov/filings/public/filing/3c69cd9c-3af1-4dca-b17d-d45baf8a9028/print/
BENTELER TRADING INTERNATIONAL AG,HOLLAND & KNIGHT LLP,50c9074a-0f78-4498-be36-3778a8bfee8d,RR,,https://lda.senate.gov/filings/public/filing/50c9074a-0f78-4498-be36-3778a8bfee8d/print/
"BERKS COUNTY, PA","MERCHANT MCINTYRE & ASSOCIATES, LLC",30f64ad2-c1ea-475c-9681-b7aeb3cbce32,Q4Y,30000,https://lda.senate.gov/filings/public/filing/30f64ad2-c1ea-475c-9681-b7aeb3cbce32/print/
"BERKS COUNTY, PA","MERCHANT MCINTYRE & ASSOCIATES, LLC",742d3470-f87f-4cdb-a76f-a947f0cf0a3a,RR,,https://lda.senate.gov/filings/public/filing/742d3470-f87f-4cdb-a76f-a947f0cf0a3a/print/
"BERNSTEIN EQUITY, LLC",CHECKMATE GOVERNMENT RELATIONS,d375b50c-bdc6-49a8-baf5-7e6d5ed5d00d,4T,50000,https://lda.senate.gov/filings/public/filing/d375b50c-bdc6-49a8-baf5-7e6d5ed5d00d/print/
"BERNSTEIN EQUITY, LLC",CHECKMATE GOVERNMENT RELATIONS,698766d0-0d91-42fc-8a37-d190678ec7fd,RR,,https://lda.senate.gov/filings/public/filing/698766d0-0d91-42fc-8a37-d190678ec7fd/print/
"BETTER SCHOOLS FOR A BETTER FUTURE, INC.","MERCURY PUBLIC AFFAIRS, LLC",04ad1807-398d-4642-9d8d-2e67887e6c8a,Q4,90000,https://lda.senate.gov/filings/public/filing/04ad1807-398d-4642-9d8d-2e67887e6c8a/print/
"BETTER SCHOOLS FOR A BETTER FUTURE, INC.","MERCURY PUBLIC AFFAIRS, LLC",be00a7e0-dd8e-4941-9670-41113a63b58e,RR,,https://lda.senate.gov/filings/public/filing/be00a7e0-dd8e-4941-9670-41113a63b58e/print/
BEX CARBON,BRACEWELL LLP,393913e7-b3de-41be-b5c2-3197f01fd700,Q4,20000,https://lda.senate.gov/filings/public/filing/393913e7-b3de-41be-b5c2-3197f01fd700/print/
BEX CARBON,BRACEWELL LLP,b4832600-cbe2-4cc7-a12b-13913147a334,RR,,https://lda.senate.gov/filings/public/filing/b4832600-cbe2-4cc7-a12b-13913147a334/print/
BHMB MINING,VARYAG LLC,a949e231-7c45-4f82-9fb1-89430a344fe0,Q4,10000,https://lda.senate.gov/filings/public/filing/a949e231-7c45-4f82-9fb1-89430a344fe0/print/
BHMB MINING,VARYAG LLC,3de2aaaa-8c6f-4d13-8fb4-be776a6d7b46,RR,,https://lda.senate.gov/filings/public/filing/3de2aaaa-8c6f-4d13-8fb4-be776a6d7b46/print/
"BILCON OF DELAWARE, INC.","CONTINENTAL STRATEGY, LLC",121f2eda-68cc-4320-b338-ca99d7d96508,Q4,29167,https://lda.senate.gov/filings/public/filing/121f2eda-68cc-4320-b338-ca99d7d96508/print/
"BILCON OF DELAWARE, INC.","CONTINENTAL STRATEGY, LLC",5071be54-5720-471d-92dd-18afd0a1e325,RR,,https://lda.senate.gov/filings/public/filing/5071be54-5720-471d-92dd-18afd0a1e325/print/
"BIOSPLICE THERAPEUTICS, INC.",AKIN GUMP STRAUSS HAUER & FELD,38830a60-1349-47b7-b9ca-87adb9560ca9,Q4,60000,https://lda.senate.gov/filings/public/filing/38830a60-1349-47b7-b9ca-87adb9560ca9/print/
"BIOSPLICE THERAPEUTICS, INC.",AKIN GUMP STRAUSS HAUER & FELD,0995e106-076c-49d5-b5b0-8b6741cbc2bc,RR,,https://lda.senate.gov/filings/public/filing/0995e106-076c-49d5-b5b0-8b6741cbc2bc/print/
"BIRDI SYSTEMS, INC.","TSG ADVOCATES DC, LLC",c3f05d43-acaf-45c1-8abf-6580f2735235,Q4Y,40000,https://lda.senate.gov/filings/public/filing/c3f05d43-acaf-45c1-8abf-6580f2735235/print/
"BIRDI SYSTEMS, INC.","TSG ADVOCATES DC, LLC",6fbeaaa9-63a9-4168-b1a1-3715571a163c,RR,,https://lda.senate.gov/filings/public/filing/6fbeaaa9-63a9-4168-b1a1-3715571a163c/print/
BIRMINGHAM AIRPORT AUTHORITY,BOB RILEY & ASSOCIATES,57c5a999-27e0-401b-b960-89880983048b,Q4Y,,https://lda.senate.gov/filings/public/filing/57c5a999-27e0-401b-b960-89880983048b/print/
BIRMINGHAM AIRPORT AUTHORITY,BOB RILEY & ASSOCIATES,8b22ac74-71fb-45fb-8436-30b587f2847d,RR,,https://lda.senate.gov/filings/public/filing/8b22ac74-71fb-45fb-8436-30b587f2847d/print/
BITDEER,CHECKMATE GOVERNMENT RELATIONS,7e641dd5-a7bc-43ef-9467-9325fab302a2,Q4,150000,https://lda.senate.gov/filings/public/filing/7e641dd5-a7bc-43ef-9467-9325fab302a2/print/
BITDEER,CHECKMATE GOVERNMENT RELATIONS,7e641dd5-a7bc-43ef-9467-9325fab302a2,Q4,150000,https://lda.senate.gov/filings/public/filing/7e641dd5-a7bc-43ef-9467-9325fab302a2/print/
BITDEER,CHECKMATE GOVERNMENT RELATIONS,f53ed48e-658e-45ec-82df-7c1733278619,RR,,https://lda.senate.gov/filings/public/filing/f53ed48e-658e-45ec-82df-7c1733278619/print/
BITDEER,CHECKMATE GOVERNMENT RELATIONS,f53ed48e-658e-45ec-82df-7c1733278619,RR,,https://lda.senate.gov/filings/public/filing/f53ed48e-658e-45ec-82df-7c1733278619/print/
BLACK HILLS FEDERAL CREDIT UNION,REDSTONE LAW FIRM LLP,f231340c-26ab-4629-a8a7-50ded1e0ad88,Q4,7500,https://lda.senate.gov/filings/public/filing/f231340c-26ab-4629-a8a7-50ded1e0ad88/print/
BLACK HILLS FEDERAL CREDIT UNION,REDSTONE LAW FIRM LLP,c7401915-16ab-4d7c-abaf-1a4538c0876d,RR,,https://lda.senate.gov/filings/public/filing/c7401915-16ab-4d7c-abaf-1a4538c0876d/print/
"BLACK KNIGHT MEDICAL, LLC",JLF CONSULTING CO,e389ff7e-3958-4a6b-b82a-65ee3cf30773,Q4,7500,https://lda.senate.gov/filings/public/filing/e389ff7e-3958-4a6b-b82a-65ee3cf30773/print/
"BLACK KNIGHT MEDICAL, LLC",JLF CONSULTING CO,b5fc00bb-bc8f-4f41-9c95-a48b3fb44e27,RR,,https://lda.senate.gov/filings/public/filing/b5fc00bb-bc8f-4f41-9c95-a48b3fb44e27/print/
"BLACK STONE MINERALS, L.P.","CONTINENTAL STRATEGY, LLC",7319908f-864f-4364-8289-67281ef2981e,Q4,20000,https://lda.senate.gov/filings/public/filing/7319908f-864f-4364-8289-67281ef2981e/print/
"BLACK STONE MINERALS, L.P.","CONTINENTAL STRATEGY, LLC",731da208-1d9d-4f3c-9170-4ddf72177bb1,RR,,https://lda.senate.gov/filings/public/filing/731da208-1d9d-4f3c-9170-4ddf72177bb1/print/
"BLACKROCK FUNDS SERVICES, LLC.","CAPITOL TAX PARTNERS, LLP",70ca2ea0-eaa7-4e3e-81fa-7812e6f418d5,4A,60000,https://lda.senate.gov/filings/public/filing/70ca2ea0-eaa7-4e3e-81fa-7812e6f418d5/print/
"BLACKROCK FUNDS SERVICES, LLC.","CAPITOL TAX PARTNERS, LLP",40c951b1-2155-4610-9b09-fb7df94b95b3,Q4,80000,https://lda.senate.gov/filings/public/filing/40c951b1-2155-4610-9b09-fb7df94b95b3/print/
"BLACKROCK FUNDS SERVICES, LLC.","CAPITOL TAX PARTNERS, LLP",c004f30a-da23-4468-bb21-14e28b913af8,RR,,https://lda.senate.gov/filings/public/filing/c004f30a-da23-4468-bb21-14e28b913af8/print/
"BLACKSUMMIT CAPITAL, LLC (BSC)","BRIDGE PUBLIC AFFAIRS, LLC",46e02676-28b3-48c4-ab2d-92ee45f36d65,Q4,10000,https://lda.senate.gov/filings/public/filing/46e02676-28b3-48c4-ab2d-92ee45f36d65/print/
"BLACKSUMMIT CAPITAL, LLC (BSC)","BRIDGE PUBLIC AFFAIRS, LLC",9468011f-5d6f-4466-86e8-029832843970,RR,,https://lda.senate.gov/filings/public/filing/9468011f-5d6f-4466-86e8-029832843970/print/
"BLANK ROME OBO DIGITAL SYSTEMS GROUP, INC.","MO STRATEGIES, INC.",ed9b8172-cd69-461b-bb72-ffabbf6412a3,Q4,50000,https://lda.senate.gov/filings/public/filing/ed9b8172-cd69-461b-bb72-ffabbf6412a3/print/
"BLANK ROME OBO DIGITAL SYSTEMS GROUP, INC.","MO STRATEGIES, INC.",f799ce4a-0e4c-4749-8add-6226b9da1532,RR,,https://lda.senate.gov/filings/public/filing/f799ce4a-0e4c-4749-8add-6226b9da1532/print/
BLUE CROSS BLUE SHIELD OF KANSAS,TENPENNY LAW LLC,a93eed47-5bbe-480a-9029-027c29c17fe6,Q4,10000,https://lda.senate.gov/filings/public/filing/a93eed47-5bbe-480a-9029-027c29c17fe6/print/
BLUE CROSS BLUE SHIELD OF KANSAS,TENPENNY LAW LLC,78871261-ee17-44e2-94c2-73eba149f9b9,RR,,https://lda.senate.gov/filings/public/filing/78871261-ee17-44e2-94c2-73eba149f9b9/print/
"BLUE FUEL, INC.",EASTPORT STRATEGIES LLC,508d48f6-7023-4a11-96ff-27998437d107,Q4,20000,https://lda.senate.gov/filings/public/filing/508d48f6-7023-4a11-96ff-27998437d107/print/
"BLUE FUEL, INC.",EASTPORT STRATEGIES LLC,d715e047-448e-49ee-9171-af3c0aa1489d,RR,,https://lda.senate.gov/filings/public/filing/d715e047-448e-49ee-9171-af3c0aa1489d/print/
"BM TECHNOLOGIES, INC.","THE CORMAC GROUP, LLC",cb4e61fd-5d64-43d9-979a-63417e82349d,Q4,20000,https://lda.senate.gov/filings/public/filing/cb4e61fd-5d64-43d9-979a-63417e82349d/print/
"BM TECHNOLOGIES, INC.","THE CORMAC GROUP, LLC",6b464282-b4f6-4761-8774-095a351fdb3e,RR,,https://lda.senate.gov/filings/public/filing/6b464282-b4f6-4761-8774-095a351fdb3e/print/
"BRANDED CITIES DC, LLC",CARMEN GROUP INCORPORATED,8d41155a-34cf-4854-a318-e1cb7660fa33,Q4,30000,https://lda.senate.gov/filings/public/filing/8d41155a-34cf-4854-a318-e1cb7660fa33/print/
"BRANDED CITIES DC, LLC",CARMEN GROUP INCORPORATED,28cb329b-0413-451d-997a-b29557db294f,RR,,https://lda.senate.gov/filings/public/filing/28cb329b-0413-451d-997a-b29557db294f/print/
