member (merged row in the split CSV),party_source,giver_slice,raw_recipient_string_as_filed,total,items
Sen. Jim Banks (R-IN),members-table,mixed_diversified,JAMES BANKS,4500.0,3
Sen. Jim Banks (R-IN),members-table,mixed_diversified,JIM BANKS,3500.0,2
Sen. Jim Banks (R-IN),members-table,mixed_diversified,REP. JIM E. BANKS,2500.0,1
Sen. Jim Banks (R-IN),members-table,mixed_diversified,SEN JIM BANKS,2500.0,1
Sen. Jim Banks (R-IN),members-table,mixed_diversified,REPRESENTATIVE JIM BANKS,2000.0,1
Sen. Joe Manchin (I-WV),manual,health_focused,SENATOR JOE MANCHIN,10000.0,2
Sen. Joe Manchin (I-WV),manual,health_focused,JOSEPH MANCHIN,7500.0,4
Sen. Joe Manchin (I-WV),manual,health_focused,"SEN. JOSEPH MANCHIN, III",5000.0,1
Sen. Joe Manchin (I-WV),manual,health_focused,JOE MANCHIN,2000.0,2
Sen. Joe Manchin (I-WV),manual,mixed_diversified,"SEN. JOSEPH MANCHIN, III",30000.0,6
Sen. John Barrasso (R-WY),members-table,health_focused,JOHN BARRASSO,92500.0,33
Sen. John Barrasso (R-WY),members-table,health_focused,SEN. JOHN ANTHONY BARRASSO,57000.0,20
Sen. John Barrasso (R-WY),members-table,health_focused,SEN. JOHN BARRASSO,35000.0,17
Sen. John Barrasso (R-WY),members-table,health_focused,SENATOR JOHN BARRASSO,27000.0,9
Sen. John Barrasso (R-WY),members-table,health_focused,"SEN. JOHN BARRASSO, III",20000.0,5
Sen. John Barrasso (R-WY),members-table,health_focused,"SEN. JOHN ANTHONY BARRASSO, III",17500.0,4
Sen. John Barrasso (R-WY),members-table,health_focused,SEN JOHN A BARRASSO,12000.0,6
Sen. John Barrasso (R-WY),members-table,health_focused,SEN. JOHN ANTHONY BARRASSO III,4500.0,2
Sen. John Barrasso (R-WY),members-table,health_focused,JOHN A. BARRASSO,3500.0,1
Sen. John Barrasso (R-WY),members-table,health_focused,SEN. JOHN A. BARRASSO,1500.0,1
Sen. John Barrasso (R-WY),members-table,health_focused,JOHN ANTHONY BARRASSO,1000.0,1
Sen. John Barrasso (R-WY),members-table,mixed_diversified,SEN. JOHN ANTHONY BARRASSO,60500.0,23
Sen. John Barrasso (R-WY),members-table,mixed_diversified,JOHN BARRASSO,47500.0,17
Sen. John Barrasso (R-WY),members-table,mixed_diversified,"SEN. JOHN BARRASSO, III",22500.0,6
Sen. John Barrasso (R-WY),members-table,mixed_diversified,SEN. JOHN BARRASSO,9500.0,4
Sen. John Barrasso (R-WY),members-table,mixed_diversified,SENATOR JOHN BARRASSO,5500.0,4
Sen. John Barrasso (R-WY),members-table,mixed_diversified,"SEN. JOHN ANTHONY BARRASSO, III",5500.0,3
Sen. John Barrasso (R-WY),members-table,mixed_diversified,SEN. JOHN A. BARRASSO,3000.0,2
Sen. John Barrasso (R-WY),members-table,mixed_diversified,SEN JOHN BARRASSO,2500.0,1
Sen. John Barrasso (R-WY),members-table,mixed_diversified,REP. JOHN BARRASSO,2000.0,1
Sen. John Barrasso (R-WY),members-table,mixed_diversified,SEN. JOHN A BARRASSO,2000.0,2
Sen. John Barrasso (R-WY),members-table,mixed_diversified,SEN. JOHN BARRASSO III,2000.0,1
Sen. John Barrasso (R-WY),members-table,mixed_diversified,SEN JOHN A BARRASSO,1500.0,1
Sen. John Boozman (R-AR),members-table,health_focused,JOHN BOOZMAN,33000.0,11
Sen. John Boozman (R-AR),members-table,health_focused,SENATOR JOHN BOOZMAN,24000.0,5
Sen. John Boozman (R-AR),members-table,health_focused,SEN. JOHN NICHOLS BOOZMAN,22000.0,8
Sen. John Boozman (R-AR),members-table,health_focused,SEN. JOHN BOOZMAN,13000.0,4
Sen. John Boozman (R-AR),members-table,health_focused,SEN JOHN BOOZMAN,2500.0,1
Sen. John Boozman (R-AR),members-table,mixed_diversified,SEN. JOHN NICHOLS BOOZMAN,49500.0,17
Sen. John Boozman (R-AR),members-table,mixed_diversified,SEN. JOHN BOOZMAN,31692.0,11
Sen. John Boozman (R-AR),members-table,mixed_diversified,JOHN BOOZMAN,19500.0,11
Sen. John Boozman (R-AR),members-table,mixed_diversified,SENATOR JOHN BOOZMAN,9500.0,6
Sen. John Cornyn (R-TX),members-table,health_focused,"SEN. JOHN CORNYN, III",100000.0,32
Sen. John Cornyn (R-TX),members-table,health_focused,JOHN CORNYN,75000.0,32
Sen. John Cornyn (R-TX),members-table,health_focused,SEN. JOHN CORNYN,27000.0,12
Sen. John Cornyn (R-TX),members-table,health_focused,SEN JOHN CORNYN III,21500.0,9
Sen. John Cornyn (R-TX),members-table,health_focused,SEN. JOHN CORNYN III,14500.0,5
Sen. John Cornyn (R-TX),members-table,health_focused,SENATOR JOHN CORNYN,6500.0,5
Sen. John Cornyn (R-TX),members-table,mixed_diversified,"SEN. JOHN CORNYN, III",85000.0,25
Sen. John Cornyn (R-TX),members-table,mixed_diversified,JOHN CORNYN,38000.0,17
Sen. John Cornyn (R-TX),members-table,mixed_diversified,SEN. JOHN CORNYN,25000.0,11
Sen. John Cornyn (R-TX),members-table,mixed_diversified,SEN JOHN CORNYN III,8000.0,3
Sen. John Cornyn (R-TX),members-table,mixed_diversified,HON. JOHN CORNYN,2500.0,1
Sen. John Cornyn (R-TX),members-table,mixed_diversified,REP. JOHN CORNYN,1000.0,1
Sen. John Cornyn (R-TX),members-table,mixed_diversified,SEN. JOHN CORNYN III,1000.0,1
Sen. John Fetterman (D-PA),members-table,health_focused,SEN. JOHN KARL FETTERMAN,5000.0,2
Sen. John Fetterman (D-PA),members-table,health_focused,SENATOR JOHN FETTERMAN,5000.0,1
Sen. John Fetterman (D-PA),members-table,health_focused,JOHN FETTERMAN,3750.0,12
Sen. John Fetterman (D-PA),members-table,health_focused,SEN. JOHN FETTERMAN,2500.0,2
Sen. John Fetterman (D-PA),members-table,health_focused,JOHN KARL FETTERMAN,2000.0,1
Sen. John Fetterman (D-PA),members-table,mixed_diversified,JOHN FETTERMAN,2731.0,3
Sen. John Fetterman (D-PA),members-table,mixed_diversified,SEN. JOHN KARL FETTERMAN,2500.0,1
Sen. John Hoeven (R-ND),members-table,health_focused,JOHN HOEVEN,24500.0,7
Sen. John Hoeven (R-ND),members-table,health_focused,SENATOR JOHN HOEVEN,4000.0,2
Sen. John Hoeven (R-ND),members-table,health_focused,"SEN. JOHN HENRY HOEVEN, III",3000.0,1
Sen. John Hoeven (R-ND),members-table,health_focused,SEN. JOHN HOEVEN,2500.0,1
Sen. John Hoeven (R-ND),members-table,mixed_diversified,JOHN HOEVEN,12000.0,5
Sen. John Hoeven (R-ND),members-table,mixed_diversified,"SEN. JOHN HENRY HOEVEN, III",8500.0,5
Sen. John Hoeven (R-ND),members-table,mixed_diversified,"SEN. JOHN HOEVEN, III",1000.0,1
Sen. John Hoeven (R-ND),members-table,mixed_diversified,SEN. JOHN HOEVEN,1000.0,1
Sen. John Kennedy (R-LA),members-table,health_focused,JOHN KENNEDY,13000.0,6
Sen. John Kennedy (R-LA),members-table,health_focused,SEN. JOHN NEELY KENNEDY,10000.0,4
Sen. John Kennedy (R-LA),members-table,health_focused,SENATOR JOHN KENNEDY,2500.0,1
Sen. John Kennedy (R-LA),members-table,mixed_diversified,SEN. JOHN NEELY KENNEDY,15500.0,8
Sen. John R. Curtis (R-UT),members-table,health_focused,JOHN CURTIS,94250.0,44
Sen. John R. Curtis (R-UT),members-table,health_focused,REP. JOHN R. CURTIS,48000.0,23
Sen. John R. Curtis (R-UT),members-table,health_focused,REP JOHN CURTIS,20000.0,5
Sen. John R. Curtis (R-UT),members-table,health_focused,SEN. JOHN CURTIS,19000.0,10
Sen. John R. Curtis (R-UT),members-table,health_focused,REP. JOHN CURTIS,13500.0,5
Sen. John R. Curtis (R-UT),members-table,health_focused,CONGRESSMAN JOHN CURTIS,12500.0,7
Sen. John R. Curtis (R-UT),members-table,health_focused,SEN. JOHN REAM CURTIS,11500.0,6
Sen. John R. Curtis (R-UT),members-table,health_focused,SEN JOHN CURTIS,5000.0,1
Sen. John R. Curtis (R-UT),members-table,health_focused,SENATOR JOHN CURTIS,3500.0,1
Sen. John R. Curtis (R-UT),members-table,mixed_diversified,JOHN CURTIS,23000.0,20
Sen. John R. Curtis (R-UT),members-table,mixed_diversified,REP. JOHN R. CURTIS,22000.0,12
Sen. John R. Curtis (R-UT),members-table,mixed_diversified,REP. JOHN CURTIS,10000.0,7
Sen. John R. Curtis (R-UT),members-table,mixed_diversified,SEN. JOHN REAM CURTIS,7500.0,2
Sen. John R. Curtis (R-UT),members-table,mixed_diversified,SEN. JOHN CURTIS,5000.0,3
Sen. John R. Curtis (R-UT),members-table,mixed_diversified,SEN JOHN CURTIS,2500.0,1
Sen. John R. Curtis (R-UT),members-table,mixed_diversified,REP JOHN CURTIS,2000.0,2
Sen. John Thune (R-SD),members-table,health_focused,JOHN THUNE,103400.0,34
Sen. John Thune (R-SD),members-table,health_focused,SEN. JOHN RANDOLPH THUNE,99500.0,26
Sen. John Thune (R-SD),members-table,health_focused,SEN. JOHN THUNE,86900.0,25
Sen. John Thune (R-SD),members-table,health_focused,SENATOR JOHN THUNE,19500.0,6
Sen. John Thune (R-SD),members-table,health_focused,SEN JOHN THUNE,16500.0,6
Sen. John Thune (R-SD),members-table,health_focused,SEN JOHN R THUNE,5000.0,1
Sen. John Thune (R-SD),members-table,health_focused,REP. JOHN THUNE,2500.0,1
Sen. John Thune (R-SD),members-table,mixed_diversified,SEN. JOHN RANDOLPH THUNE,73000.0,20
Sen. John Thune (R-SD),members-table,mixed_diversified,SEN. JOHN THUNE,70440.0,24
Sen. John Thune (R-SD),members-table,mixed_diversified,JOHN THUNE,43500.0,15
Sen. John Thune (R-SD),members-table,mixed_diversified,SENATOR JOHN THUNE,15000.0,3
Sen. John Thune (R-SD),members-table,mixed_diversified,SEN JOHN THUNE,15000.0,3
Sen. John Thune (R-SD),members-table,mixed_diversified,HON. JOHN THUNE,2900.0,1
Sen. John W. Hickenlooper (D-CO),members-table,health_focused,SENATOR JOHN HICKENLOOPER,10000.0,3
Sen. John W. Hickenlooper (D-CO),members-table,health_focused,SEN. JOHN HICKENLOOPER,7500.0,3
Sen. John W. Hickenlooper (D-CO),members-table,health_focused,SEN JOHN HICKENLOOPER,2500.0,1
Sen. John W. Hickenlooper (D-CO),members-table,health_focused,JOHN HICKENLOOPER,2500.0,2
Sen. John W. Hickenlooper (D-CO),members-table,mixed_diversified,SEN. JOHN HICKENLOOPER,10000.0,2
Sen. John W. Hickenlooper (D-CO),members-table,mixed_diversified,SEN. JOHN W. HICKENLOOPER,2000.0,1
Sen. John W. Hickenlooper (D-CO),members-table,mixed_diversified,"SEN. JOHN HICKENLOOPER, JR",1500.0,1
Sen. Jon Husted (R-OH),members-table,health_focused,SEN. JON HUSTED,30500.0,9
Sen. Jon Husted (R-OH),members-table,health_focused,JON HUSTED,28000.0,12
Sen. Jon Husted (R-OH),members-table,health_focused,SENATOR JON HUSTED,6000.0,2
Sen. Jon Husted (R-OH),members-table,health_focused,SEN JON HUSTED,5000.0,1
Sen. Jon Husted (R-OH),members-table,health_focused,SEN. JON A. HUSTED,2000.0,1
Sen. Jon Husted (R-OH),members-table,health_focused,SEN JON A HUSTED,1500.0,1
Sen. Jon Husted (R-OH),members-table,health_focused,SEN. JOHN HUSTED,1000.0,1
Sen. Jon Husted (R-OH),members-table,mixed_diversified,SEN. JON HUSTED,41000.0,14
Sen. Jon Husted (R-OH),members-table,mixed_diversified,SEN JON A HUSTED,5000.0,1
Sen. Jon Husted (R-OH),members-table,mixed_diversified,JON HUSTED,2500.0,2
Sen. Jon Husted (R-OH),members-table,mixed_diversified,SEN JON HUSTED,1500.0,1
Sen. Jon Ossoff (D-GA),members-table,health_focused,JON OSSOFF,2500.0,2
Sen. Jon Tester (D-MT),manual,health_focused,SEN. JON TESTER,96500.0,37
Sen. Jon Tester (D-MT),manual,health_focused,JON TESTER,77500.0,33
Sen. Jon Tester (D-MT),manual,health_focused,SEN JON TESTER,12000.0,4
Sen. Jon Tester (D-MT),manual,health_focused,SENATOR JON TESTER,10000.0,4
Sen. Jon Tester (D-MT),manual,health_focused,JON R. TESTER,2500.0,1
Sen. Jon Tester (D-MT),manual,mixed_diversified,SEN. JON TESTER,42500.0,14
Sen. Jon Tester (D-MT),manual,mixed_diversified,JON TESTER,28000.0,14
Sen. Jon Tester (D-MT),manual,mixed_diversified,SENATOR JON TESTER,10000.0,3
Sen. Jon Tester (D-MT),manual,mixed_diversified,SENATOR JOHN TESTER,150.0,1
Sen. Joni Ernst (R-IA),members-table,health_focused,SEN. JONI KAY ERNST,35000.0,12
Sen. Joni Ernst (R-IA),members-table,health_focused,JONI ERNST,23500.0,14
Sen. Joni Ernst (R-IA),members-table,health_focused,SEN. JONI ERNST,17000.0,5
Sen. Joni Ernst (R-IA),members-table,health_focused,REP. JONI ERNST,1125.0,1
Sen. Joni Ernst (R-IA),members-table,health_focused,SEN JONI ERNST,1000.0,1
Sen. Joni Ernst (R-IA),members-table,health_focused,SENATOR JONI ERNST,1000.0,1
Sen. Joni Ernst (R-IA),members-table,mixed_diversified,SEN. JONI KAY ERNST,25000.0,14
Sen. Joni Ernst (R-IA),members-table,mixed_diversified,JONI ERNST,9000.0,7
Sen. Joni Ernst (R-IA),members-table,mixed_diversified,SEN. JONI ERNST,8500.0,3
Sen. Joni Ernst (R-IA),members-table,mixed_diversified,SEN JONI ERNST,2500.0,1
Sen. Josh Hawley (R-MO),members-table,health_focused,SEN. JOSH HAWLEY,8500.0,3
Sen. Josh Hawley (R-MO),members-table,health_focused,JOSH HAWLEY,7500.0,2
Sen. Katie Boyd Britt (R-AL),members-table,health_focused,KATIE BRITT,87321.0,13
Sen. Katie Boyd Britt (R-AL),members-table,health_focused,SEN. KATIE BOYD BRITT,33000.0,12
Sen. Katie Boyd Britt (R-AL),members-table,health_focused,SEN. KATIE BRITT,30700.0,13
Sen. Katie Boyd Britt (R-AL),members-table,health_focused,SENATOR KATIE BRITT,9300.0,4
Sen. Katie Boyd Britt (R-AL),members-table,health_focused,KATIE BOYD BRITT,5000.0,1
Sen. Katie Boyd Britt (R-AL),members-table,mixed_diversified,SEN. KATIE BOYD BRITT,22500.0,9
Sen. Katie Boyd Britt (R-AL),members-table,mixed_diversified,KATIE BRITT,13000.0,6
Sen. Katie Boyd Britt (R-AL),members-table,mixed_diversified,SEN. KATIE BRITT,10000.0,6
Sen. Katie Boyd Britt (R-AL),members-table,mixed_diversified,SEN KATIE BRITT,7000.0,3
Sen. Kevin Cramer (R-ND),members-table,health_focused,KEVIN CRAMER,95551.0,9
Sen. Kevin Cramer (R-ND),members-table,health_focused,SENATOR KEVIN CRAMER,29500.0,7
Sen. Kevin Cramer (R-ND),members-table,health_focused,SEN. KEVIN JOHN CRAMER,22500.0,6
Sen. Kevin Cramer (R-ND),members-table,health_focused,SEN. KEVIN CRAMER,5000.0,1
Sen. Kevin Cramer (R-ND),members-table,health_focused,SEN KEVIN CRAMER,5000.0,1
Sen. Kevin Cramer (R-ND),members-table,mixed_diversified,SEN. KEVIN JOHN CRAMER,10500.0,7
Sen. Kevin Cramer (R-ND),members-table,mixed_diversified,KEVIN CRAMER,7500.0,3
Sen. Kevin Cramer (R-ND),members-table,mixed_diversified,SENATOR KEVIN CRAMER,4000.0,4
Sen. Kevin Cramer (R-ND),members-table,mixed_diversified,SEN KEVIN J CRAMER,2500.0,1
Sen. Kevin Cramer (R-ND),members-table,mixed_diversified,SEN. KEVIN CRAMER,2000.0,2
Sen. Kirsten E. Gillibrand (D-NY),members-table,health_focused,SEN KIRSTEN GILLIBRAND,15000.0,1
Sen. Kirsten E. Gillibrand (D-NY),members-table,health_focused,SENATOR KIRSTEN GILLIBRAND,11600.0,2
Sen. Kirsten E. Gillibrand (D-NY),members-table,health_focused,KIRSTEN GILLIBRAND,9500.0,4
Sen. Kirsten E. Gillibrand (D-NY),members-table,health_focused,SEN. KIRSTEN GILLIBRAND,1000.0,2
Sen. Kirsten E. Gillibrand (D-NY),members-table,mixed_diversified,KIRSTEN GILLIBRAND,5000.0,1
Sen. Kyrsten Sinema (I-AZ),manual,health_focused,KYRSTEN SINEMA,87000.0,36
Sen. Kyrsten Sinema (I-AZ),manual,health_focused,SEN. KYRSTEN SINEMA,86330.0,33
Sen. Kyrsten Sinema (I-AZ),manual,health_focused,SENATOR KYRSTEN SINEMA,7000.0,3
Sen. Kyrsten Sinema (I-AZ),manual,health_focused,REP KYRSTEN SINEMA,2500.0,1
Sen. Kyrsten Sinema (I-AZ),manual,mixed_diversified,SEN. KYRSTEN SINEMA,66000.0,24
Sen. Kyrsten Sinema (I-AZ),manual,mixed_diversified,KYRSTEN SINEMA,26000.0,10
Sen. Lindsey Graham (R-SC),members-table,health_focused,LINDSEY GRAHAM,6000.0,5
Sen. Lindsey Graham (R-SC),members-table,health_focused,SEN. LINDSEY GRAHAM,2500.0,1
Sen. Lindsey Graham (R-SC),members-table,mixed_diversified,SEN. LINDSEY OLIN GRAHAM,13500.0,6
Sen. Lindsey Graham (R-SC),members-table,mixed_diversified,SEN. LINDSEY GRAHAM,13000.0,6
Sen. Lisa Blunt Rochester (D-DE),members-table,health_focused,LISA BLUNT ROCHESTER,87600.0,53
Sen. Lisa Blunt Rochester (D-DE),members-table,health_focused,REP. LISA BLUNT ROCHESTER,71250.0,39
Sen. Lisa Blunt Rochester (D-DE),members-table,health_focused,SEN. LISA BLUNT ROCHESTER,30500.0,13
Sen. Lisa Blunt Rochester (D-DE),members-table,health_focused,REP LISA BLUNT ROCHESTER,13500.0,7
Sen. Lisa Blunt Rochester (D-DE),members-table,health_focused,SEN. LISA LATRELLE BLUNT ROCHESTER,12500.0,5
Sen. Lisa Blunt Rochester (D-DE),members-table,health_focused,SEN LISA BLUNT ROCHESTER,12500.0,3
Sen. Lisa Blunt Rochester (D-DE),members-table,health_focused,SENATOR LISA BLUNT ROCHESTER,5000.0,1
Sen. Lisa Blunt Rochester (D-DE),members-table,health_focused,CONGRESSWOMAN LISA BLUNT ROCHESTER,3500.0,4
Sen. Lisa Blunt Rochester (D-DE),members-table,health_focused,CONGRESSWOMAN LISA ROCHESTER,2000.0,1
Sen. Lisa Blunt Rochester (D-DE),members-table,mixed_diversified,LISA BLUNT ROCHESTER,51250.0,25
Sen. Lisa Blunt Rochester (D-DE),members-table,mixed_diversified,REP. LISA BLUNT ROCHESTER,44000.0,25
Sen. Lisa Blunt Rochester (D-DE),members-table,mixed_diversified,SEN. LISA BLUNT ROCHESTER,14500.0,10
Sen. Lisa Blunt Rochester (D-DE),members-table,mixed_diversified,SEN. LISA LATRELLE BLUNT ROCHESTER,11000.0,4
Sen. Lisa Blunt Rochester (D-DE),members-table,mixed_diversified,SENATOR LISA BLUNT ROCHESTER,6500.0,2
Sen. Lisa Blunt Rochester (D-DE),members-table,mixed_diversified,CONGRESSWOMAN LISA BLUNT ROCHESTER,6000.0,3
Sen. Lisa Blunt Rochester (D-DE),members-table,mixed_diversified,REP LISA BLUNT ROCHESTER,3500.0,2
Sen. Lisa Blunt Rochester (D-DE),members-table,mixed_diversified,SEN LISA BLUNT ROCHESTER,2500.0,1
Sen. Lisa Blunt Rochester (D-DE),members-table,mixed_diversified,HON. LISA BLUNT ROCHESTER,2500.0,1
Sen. Lisa Murkowski (R-AK),members-table,health_focused,LISA MURKOWSKI,469232.0,22
Sen. Lisa Murkowski (R-AK),members-table,health_focused,SEN. LISA MURKOWSKI,40000.0,14
Sen. Lisa Murkowski (R-AK),members-table,health_focused,SEN. LISA ANN MURKOWSKI,8500.0,4
Sen. Lisa Murkowski (R-AK),members-table,health_focused,SEN LISA MURKOWSKI,7500.0,2
Sen. Lisa Murkowski (R-AK),members-table,health_focused,SENATOR LISA MURKOWSKI,7000.0,5
Sen. Lisa Murkowski (R-AK),members-table,mixed_diversified,LISA MURKOWSKI,17000.0,6
Sen. Lisa Murkowski (R-AK),members-table,mixed_diversified,SEN. LISA ANN MURKOWSKI,14500.0,7
Sen. Lisa Murkowski (R-AK),members-table,mixed_diversified,SENATOR LISA MURKOWSKI,5500.0,4
Sen. Lisa Murkowski (R-AK),members-table,mixed_diversified,SEN. LISA MURKOWSKI,5000.0,3
Sen. Lisa Murkowski (R-AK),members-table,mixed_diversified,SEN LISA MURKOWSKI,1000.0,1
Sen. Margaret Wood Hassan (D-NH),members-table,health_focused,MARGARET HASSAN,411998.0,4
Sen. Margaret Wood Hassan (D-NH),members-table,health_focused,SEN. MARGARET WOOD HASSAN,76100.0,31
Sen. Margaret Wood Hassan (D-NH),members-table,health_focused,SEN. MAGGIE HASSAN,46000.0,21
Sen. Margaret Wood Hassan (D-NH),members-table,health_focused,SENATOR MAGGIE HASSAN,12500.0,7
Sen. Margaret Wood Hassan (D-NH),members-table,health_focused,SENATOR MARGARET HASSAN,9500.0,4
Sen. Margaret Wood Hassan (D-NH),members-table,health_focused,SEN. MARGARET COLDWELL WOOD HASSAN,8500.0,3
Sen. Margaret Wood Hassan (D-NH),members-table,health_focused,MARGARET WOOD HASSAN,7500.0,3
Sen. Margaret Wood Hassan (D-NH),members-table,health_focused,SEN MAGGIE HASSAN,7000.0,5
Sen. Margaret Wood Hassan (D-NH),members-table,health_focused,SEN. MARGARET HASSAN,5500.0,2
Sen. Margaret Wood Hassan (D-NH),members-table,health_focused,SEN MARGARET WOOD HASSAN,5000.0,1
Sen. Margaret Wood Hassan (D-NH),members-table,health_focused,REP. MAGGIE HASSAN,2500.0,1
Sen. Margaret Wood Hassan (D-NH),members-table,mixed_diversified,SEN. MAGGIE HASSAN,15000.0,8
Sen. Margaret Wood Hassan (D-NH),members-table,mixed_diversified,SEN. MARGARET WOOD HASSAN,12000.0,5
Sen. Margaret Wood Hassan (D-NH),members-table,mixed_diversified,SEN MAGGIE HASSAN,10500.0,4
Sen. Margaret Wood Hassan (D-NH),members-table,mixed_diversified,SENATOR MARGARET HASSAN,6500.0,2
Sen. Margaret Wood Hassan (D-NH),members-table,mixed_diversified,SEN. MARGARET COLDWELL WOOD HASSAN,5000.0,2
Sen. Margaret Wood Hassan (D-NH),members-table,mixed_diversified,MARGARET HASSAN,3000.0,3
Sen. Margaret Wood Hassan (D-NH),members-table,mixed_diversified,SENATOR MAGGIE HASSAN,3000.0,2
Sen. Maria Cantwell (D-WA),members-table,health_focused,SENATOR MARIA CANTWELL,9900.0,4
Sen. Maria Cantwell (D-WA),members-table,health_focused,MARIA CANTWELL,5000.0,1
Sen. Maria Cantwell (D-WA),members-table,health_focused,SEN. MARIA CANTWELL,2500.0,2
Sen. Maria Cantwell (D-WA),members-table,health_focused,SEN. MARIA ELAINE CANTWELL,0.0,2
Sen. Maria Cantwell (D-WA),members-table,mixed_diversified,MARIA CANTWELL,7500.0,2
Sen. Maria Cantwell (D-WA),members-table,mixed_diversified,SENATOR MARIA CANTWELL,2000.0,2
Sen. Maria Cantwell (D-WA),members-table,mixed_diversified,SEN. MARIA ELAINE CANTWELL,1500.0,1
Sen. Maria Cantwell (D-WA),members-table,mixed_diversified,SEN. MARIA CANTWELL,500.0,1
Sen. Mark Kelly (D-AZ),members-table,health_focused,MARK KELLY,24000.0,10
Sen. Mark Kelly (D-AZ),members-table,health_focused,SEN. MARK KELLY,8400.0,4
Sen. Mark Kelly (D-AZ),members-table,mixed_diversified,MARK KELLY,7375.0,6
Sen. Mark Kelly (D-AZ),members-table,mixed_diversified,SEN. MARK KELLY,2500.0,1
Sen. Mark R. Warner (D-VA),members-table,health_focused,MARK WARNER,49000.0,23
Sen. Mark R. Warner (D-VA),members-table,health_focused,SEN. MARK WARNER,47000.0,17
Sen. Mark R. Warner (D-VA),members-table,health_focused,SEN. MARK ROBERT WARNER,42300.0,13
Sen. Mark R. Warner (D-VA),members-table,health_focused,SEN MARK R WARNER,29600.0,8
Sen. Mark R. Warner (D-VA),members-table,health_focused,SEN. MARK R. WARNER,13000.0,3
Sen. Mark R. Warner (D-VA),members-table,health_focused,SENATOR MARK WARNER,3000.0,3
Sen. Mark R. Warner (D-VA),members-table,mixed_diversified,SEN. MARK ROBERT WARNER,40000.0,11
Sen. Mark R. Warner (D-VA),members-table,mixed_diversified,SEN. MARK WARNER,30800.0,14
Sen. Mark R. Warner (D-VA),members-table,mixed_diversified,SEN. MARK R. WARNER,10000.0,1
Sen. Mark R. Warner (D-VA),members-table,mixed_diversified,MARK WARNER,8000.0,6
Sen. Mark R. Warner (D-VA),members-table,mixed_diversified,SEN MARK R WARNER,7500.0,3
Sen. Mark R. Warner (D-VA),members-table,mixed_diversified,SENATOR MARK WARNER,4000.0,3
Sen. Mark R. Warner (D-VA),members-table,mixed_diversified,SEN. MARK. WARNER,1500.0,1
